,start_station,end_station,size,Unnamed: 0,start_station_Latitud,start_station_Longitud,end_station_Longitud,end_station_Latitud,travel_time,hour_time,index
94,90,86,202,201698,40.4250878,-3.6837297,-3.6933298,40.4185779,422,2021-06-24T12:00:00Z,201698
95,90,86,202,201699,40.4250791,-3.6835613,-3.6933298,40.4185779,422,2021-06-24T12:00:00Z,201699
96,90,86,202,204036,40.4250878,-3.6837297,-3.6933298,40.4185779,616,2021-06-15T13:00:00Z,204036
97,90,86,202,204037,40.4250791,-3.6835613,-3.6933298,40.4185779,616,2021-06-15T13:00:00Z,204037
98,90,86,202,205973,40.4250878,-3.6837297,-3.6933298,40.4185779,2972,2021-06-03T19:00:00Z,205973
99,90,86,202,205974,40.4250791,-3.6835613,-3.6933298,40.4185779,2972,2021-06-03T19:00:00Z,205974
100,90,86,202,215445,40.4250878,-3.6837297,-3.6933298,40.4185779,459,2021-06-30T09:00:00Z,215445
101,90,86,202,215446,40.4250791,-3.6835613,-3.6933298,40.4185779,459,2021-06-30T09:00:00Z,215446
102,90,86,202,221554,40.4250878,-3.6837297,-3.6933298,40.4185779,440,2021-06-25T10:00:00Z,221554
103,90,86,202,221555,40.4250791,-3.6835613,-3.6933298,40.4185779,440,2021-06-25T10:00:00Z,221555
104,90,86,202,222920,40.4250878,-3.6837297,-3.6933298,40.4185779,498,2021-06-07T12:00:00Z,222920
105,90,86,202,222921,40.4250791,-3.6835613,-3.6933298,40.4185779,498,2021-06-07T12:00:00Z,222921
106,90,86,202,226809,40.4250878,-3.6837297,-3.6933298,40.4185779,582,2021-06-11T14:00:00Z,226809
107,90,86,202,226810,40.4250791,-3.6835613,-3.6933298,40.4185779,582,2021-06-11T14:00:00Z,226810
108,90,86,202,232102,40.4250878,-3.6837297,-3.6933298,40.4185779,430,2021-06-30T18:00:00Z,232102
109,90,86,202,232103,40.4250791,-3.6835613,-3.6933298,40.4185779,430,2021-06-30T18:00:00Z,232103
110,90,86,202,232401,40.4250878,-3.6837297,-3.6933298,40.4185779,427,2021-06-03T12:00:00Z,232401
111,90,86,202,232402,40.4250791,-3.6835613,-3.6933298,40.4185779,427,2021-06-03T12:00:00Z,232402
112,90,86,202,236664,40.4250878,-3.6837297,-3.6933298,40.4185779,431,2021-06-11T08:00:00Z,236664
113,90,86,202,236665,40.4250791,-3.6835613,-3.6933298,40.4185779,431,2021-06-11T08:00:00Z,236665
114,90,86,202,240344,40.4250878,-3.6837297,-3.6933298,40.4185779,371,2021-06-14T16:00:00Z,240344
115,90,86,202,240345,40.4250791,-3.6835613,-3.6933298,40.4185779,371,2021-06-14T16:00:00Z,240345
116,90,86,202,245280,40.4250878,-3.6837297,-3.6933298,40.4185779,447,2021-06-29T18:00:00Z,245280
117,90,86,202,245281,40.4250791,-3.6835613,-3.6933298,40.4185779,447,2021-06-29T18:00:00Z,245281
118,90,86,202,245577,40.4250878,-3.6837297,-3.6933298,40.4185779,542,2021-06-02T12:00:00Z,245577
119,90,86,202,245578,40.4250791,-3.6835613,-3.6933298,40.4185779,542,2021-06-02T12:00:00Z,245578
120,90,86,202,246183,40.4250878,-3.6837297,-3.6933298,40.4185779,935,2021-06-07T19:00:00Z,246183
121,90,86,202,246184,40.4250791,-3.6835613,-3.6933298,40.4185779,935,2021-06-07T19:00:00Z,246184
122,90,86,202,248098,40.4250878,-3.6837297,-3.6933298,40.4185779,401,2021-06-24T14:00:00Z,248098
123,90,86,202,248099,40.4250791,-3.6835613,-3.6933298,40.4185779,401,2021-06-24T14:00:00Z,248099
124,90,86,202,253137,40.4250878,-3.6837297,-3.6933298,40.4185779,506,2021-06-10T15:00:00Z,253137
125,90,86,202,253138,40.4250791,-3.6835613,-3.6933298,40.4185779,506,2021-06-10T15:00:00Z,253138
126,90,86,202,257002,40.4250878,-3.6837297,-3.6933298,40.4185779,432,2021-06-15T12:00:00Z,257002
127,90,86,202,257003,40.4250791,-3.6835613,-3.6933298,40.4185779,432,2021-06-15T12:00:00Z,257003
128,90,86,202,258618,40.4250878,-3.6837297,-3.6933298,40.4185779,480,2021-06-01T15:00:00Z,258618
129,90,86,202,258619,40.4250791,-3.6835613,-3.6933298,40.4185779,480,2021-06-01T15:00:00Z,258619
130,90,86,202,263795,40.4250878,-3.6837297,-3.6933298,40.4185779,426,2021-06-17T16:00:00Z,263795
131,90,86,202,263796,40.4250791,-3.6835613,-3.6933298,40.4185779,426,2021-06-17T16:00:00Z,263796
132,90,86,202,266416,40.4250878,-3.6837297,-3.6933298,40.4185779,530,2021-06-10T12:00:00Z,266416
133,90,86,202,266417,40.4250791,-3.6835613,-3.6933298,40.4185779,530,2021-06-10T12:00:00Z,266417
134,90,86,202,270124,40.4250878,-3.6837297,-3.6933298,40.4185779,540,2021-06-14T07:00:00Z,270124
135,90,86,202,270125,40.4250791,-3.6835613,-3.6933298,40.4185779,540,2021-06-14T07:00:00Z,270125
136,90,86,202,271063,40.4250878,-3.6837297,-3.6933298,40.4185779,468,2021-06-22T16:00:00Z,271063
137,90,86,202,271064,40.4250791,-3.6835613,-3.6933298,40.4185779,468,2021-06-22T16:00:00Z,271064
138,90,86,202,277453,40.4250878,-3.6837297,-3.6933298,40.4185779,482,2021-06-22T12:00:00Z,277453
139,90,86,202,277454,40.4250791,-3.6835613,-3.6933298,40.4185779,482,2021-06-22T12:00:00Z,277454
140,90,86,202,284562,40.4250878,-3.6837297,-3.6933298,40.4185779,507,2021-06-27T11:00:00Z,284562
141,90,86,202,284563,40.4250791,-3.6835613,-3.6933298,40.4185779,507,2021-06-27T11:00:00Z,284563
142,90,86,202,293202,40.4250878,-3.6837297,-3.6933298,40.4185779,1557,2021-06-15T18:00:00Z,293202
143,90,86,202,293203,40.4250791,-3.6835613,-3.6933298,40.4185779,1557,2021-06-15T18:00:00Z,293203
144,90,86,202,294117,40.4250878,-3.6837297,-3.6933298,40.4185779,585,2021-06-24T17:00:00Z,294117
145,90,86,202,294118,40.4250791,-3.6835613,-3.6933298,40.4185779,585,2021-06-24T17:00:00Z,294118
146,90,86,202,308876,40.4250878,-3.6837297,-3.6933298,40.4185779,769,2021-06-09T08:00:00Z,308876
147,90,86,202,308877,40.4250791,-3.6835613,-3.6933298,40.4185779,769,2021-06-09T08:00:00Z,308877
148,90,86,202,310726,40.4250878,-3.6837297,-3.6933298,40.4185779,395,2021-06-25T14:00:00Z,310726
149,90,86,202,310727,40.4250791,-3.6835613,-3.6933298,40.4185779,395,2021-06-25T14:00:00Z,310727
150,90,86,202,322978,40.4250878,-3.6837297,-3.6933298,40.4185779,479,2021-06-15T18:00:00Z,322978
151,90,86,202,322979,40.4250791,-3.6835613,-3.6933298,40.4185779,479,2021-06-15T18:00:00Z,322979
152,90,86,202,326796,40.4250878,-3.6837297,-3.6933298,40.4185779,437,2021-06-20T17:00:00Z,326796
153,90,86,202,326797,40.4250791,-3.6835613,-3.6933298,40.4185779,437,2021-06-20T17:00:00Z,326797
154,90,86,202,328836,40.4250878,-3.6837297,-3.6933298,40.4185779,556,2021-06-09T09:00:00Z,328836
155,90,86,202,328837,40.4250791,-3.6835613,-3.6933298,40.4185779,556,2021-06-09T09:00:00Z,328837
156,90,86,202,334687,40.4250878,-3.6837297,-3.6933298,40.4185779,2261,2021-06-02T15:00:00Z,334687
157,90,86,202,334688,40.4250791,-3.6835613,-3.6933298,40.4185779,2261,2021-06-02T15:00:00Z,334688
158,90,86,202,337781,40.4250878,-3.6837297,-3.6933298,40.4185779,585,2021-06-30T17:00:00Z,337781
159,90,86,202,337782,40.4250791,-3.6835613,-3.6933298,40.4185779,585,2021-06-30T17:00:00Z,337782
160,90,86,202,340713,40.4250878,-3.6837297,-3.6933298,40.4185779,566,2021-06-27T17:00:00Z,340713
161,90,86,202,340714,40.4250791,-3.6835613,-3.6933298,40.4185779,566,2021-06-27T17:00:00Z,340714
162,90,86,202,341126,40.4250878,-3.6837297,-3.6933298,40.4185779,380,2021-06-01T13:00:00Z,341126
163,90,86,202,341127,40.4250791,-3.6835613,-3.6933298,40.4185779,380,2021-06-01T13:00:00Z,341127
164,90,86,202,343582,40.4250878,-3.6837297,-3.6933298,40.4185779,713,2021-06-24T09:00:00Z,343582
165,90,86,202,343583,40.4250791,-3.6835613,-3.6933298,40.4185779,713,2021-06-24T09:00:00Z,343583
166,90,86,202,351333,40.4250878,-3.6837297,-3.6933298,40.4185779,401,2021-06-04T07:00:00Z,351333
167,90,86,202,351334,40.4250791,-3.6835613,-3.6933298,40.4185779,401,2021-06-04T07:00:00Z,351334
168,90,86,202,352757,40.4250878,-3.6837297,-3.6933298,40.4185779,374,2021-06-16T09:00:00Z,352757
169,90,86,202,352758,40.4250791,-3.6835613,-3.6933298,40.4185779,374,2021-06-16T09:00:00Z,352758
170,90,86,202,353250,40.4250878,-3.6837297,-3.6933298,40.4185779,721,2021-06-21T16:00:00Z,353250
171,90,86,202,353251,40.4250791,-3.6835613,-3.6933298,40.4185779,721,2021-06-21T16:00:00Z,353251
172,90,86,202,359083,40.4250878,-3.6837297,-3.6933298,40.4185779,604,2021-06-14T15:00:00Z,359083
173,90,86,202,359084,40.4250791,-3.6835613,-3.6933298,40.4185779,604,2021-06-14T15:00:00Z,359084
174,90,86,202,364855,40.4250878,-3.6837297,-3.6933298,40.4185779,431,2021-06-08T06:00:00Z,364855
175,90,86,202,364856,40.4250791,-3.6835613,-3.6933298,40.4185779,431,2021-06-08T06:00:00Z,364856
176,90,86,202,372297,40.4250878,-3.6837297,-3.6933298,40.4185779,6912,2021-06-13T19:00:00Z,372297
177,90,86,202,372298,40.4250791,-3.6835613,-3.6933298,40.4185779,6912,2021-06-13T19:00:00Z,372298
178,90,86,202,376862,40.4250878,-3.6837297,-3.6933298,40.4185779,462,2021-06-25T15:00:00Z,376862
179,90,86,202,376863,40.4250791,-3.6835613,-3.6933298,40.4185779,462,2021-06-25T15:00:00Z,376863
180,90,86,202,377143,40.4250878,-3.6837297,-3.6933298,40.4185779,526,2021-06-28T16:00:00Z,377143
181,90,86,202,377144,40.4250791,-3.6835613,-3.6933298,40.4185779,526,2021-06-28T16:00:00Z,377144
182,90,86,202,379237,40.4250878,-3.6837297,-3.6933298,40.4185779,519,2021-06-16T18:00:00Z,379237
183,90,86,202,379238,40.4250791,-3.6835613,-3.6933298,40.4185779,519,2021-06-16T18:00:00Z,379238
184,90,86,202,382285,40.4250878,-3.6837297,-3.6933298,40.4185779,514,2021-06-14T18:00:00Z,382285
185,90,86,202,382286,40.4250791,-3.6835613,-3.6933298,40.4185779,514,2021-06-14T18:00:00Z,382286
186,90,86,202,386280,40.4250878,-3.6837297,-3.6933298,40.4185779,398,2021-06-21T12:00:00Z,386280
187,90,86,202,386281,40.4250791,-3.6835613,-3.6933298,40.4185779,398,2021-06-21T12:00:00Z,386281
188,90,86,202,397338,40.4250878,-3.6837297,-3.6933298,40.4185779,591,2021-06-01T18:00:00Z,397338
189,90,86,202,397339,40.4250791,-3.6835613,-3.6933298,40.4185779,591,2021-06-01T18:00:00Z,397339
190,90,86,202,404251,40.4250878,-3.6837297,-3.6933298,40.4185779,600,2021-06-04T18:00:00Z,404251
191,90,86,202,404252,40.4250791,-3.6835613,-3.6933298,40.4185779,600,2021-06-04T18:00:00Z,404252
192,90,86,202,405685,40.4250878,-3.6837297,-3.6933298,40.4185779,485,2021-06-17T17:00:00Z,405685
193,90,86,202,405686,40.4250791,-3.6835613,-3.6933298,40.4185779,485,2021-06-17T17:00:00Z,405686
194,90,86,202,414894,40.4250878,-3.6837297,-3.6933298,40.4185779,444,2021-06-10T14:00:00Z,414894
195,90,86,202,414895,40.4250791,-3.6835613,-3.6933298,40.4185779,444,2021-06-10T14:00:00Z,414895
196,90,86,202,415542,40.4250878,-3.6837297,-3.6933298,40.4185779,444,2021-06-16T12:00:00Z,415542
197,90,86,202,415543,40.4250791,-3.6835613,-3.6933298,40.4185779,444,2021-06-16T12:00:00Z,415543
198,90,86,202,417264,40.4250878,-3.6837297,-3.6933298,40.4185779,2047,2021-06-02T15:00:00Z,417264
199,90,86,202,417265,40.4250791,-3.6835613,-3.6933298,40.4185779,2047,2021-06-02T15:00:00Z,417265
200,90,86,202,417633,40.4250878,-3.6837297,-3.6933298,40.4185779,554,2021-06-05T14:00:00Z,417633
201,90,86,202,417634,40.4250791,-3.6835613,-3.6933298,40.4185779,554,2021-06-05T14:00:00Z,417634
202,90,78,194,2158,40.4250878,-3.6837297,-3.6745783,40.4005704,185,2021-06-01T07:00:00Z,2158
203,90,78,194,2159,40.4250791,-3.6835613,-3.6745783,40.4005704,185,2021-06-01T07:00:00Z,2159
204,90,78,194,9636,40.4250878,-3.6837297,-3.6745783,40.4005704,352,2021-06-16T12:00:00Z,9636
205,90,78,194,9637,40.4250791,-3.6835613,-3.6745783,40.4005704,352,2021-06-16T12:00:00Z,9637
206,90,78,194,13012,40.4250878,-3.6837297,-3.6745783,40.4005704,286,2021-06-17T19:00:00Z,13012
207,90,78,194,13013,40.4250791,-3.6835613,-3.6745783,40.4005704,286,2021-06-17T19:00:00Z,13013
208,90,78,194,17739,40.4250878,-3.6837297,-3.6745783,40.4005704,225,2021-06-02T19:00:00Z,17739
209,90,78,194,17740,40.4250791,-3.6835613,-3.6745783,40.4005704,225,2021-06-02T19:00:00Z,17740
210,90,78,194,24887,40.4250878,-3.6837297,-3.6745783,40.4005704,237,2021-06-07T05:00:00Z,24887
211,90,78,194,24888,40.4250791,-3.6835613,-3.6745783,40.4005704,237,2021-06-07T05:00:00Z,24888
212,90,78,194,35170,40.4250878,-3.6837297,-3.6745783,40.4005704,923,2021-06-09T19:00:00Z,35170
213,90,78,194,35171,40.4250791,-3.6835613,-3.6745783,40.4005704,923,2021-06-09T19:00:00Z,35171
214,90,78,194,35768,40.4250878,-3.6837297,-3.6745783,40.4005704,454,2021-06-15T08:00:00Z,35768
215,90,78,194,35769,40.4250791,-3.6835613,-3.6745783,40.4005704,454,2021-06-15T08:00:00Z,35769
216,90,78,194,37868,40.4250878,-3.6837297,-3.6745783,40.4005704,294,2021-06-04T19:00:00Z,37868
217,90,78,194,37869,40.4250791,-3.6835613,-3.6745783,40.4005704,294,2021-06-04T19:00:00Z,37869
218,90,78,194,45586,40.4250878,-3.6837297,-3.6745783,40.4005704,331,2021-06-14T15:00:00Z,45586
219,90,78,194,45587,40.4250791,-3.6835613,-3.6745783,40.4005704,331,2021-06-14T15:00:00Z,45587
220,90,78,194,50819,40.4250878,-3.6837297,-3.6745783,40.4005704,247,2021-06-03T17:00:00Z,50819
221,90,78,194,50820,40.4250791,-3.6835613,-3.6745783,40.4005704,247,2021-06-03T17:00:00Z,50820
222,90,78,194,51830,40.4250878,-3.6837297,-3.6745783,40.4005704,488,2021-06-12T15:00:00Z,51830
223,90,78,194,51831,40.4250791,-3.6835613,-3.6745783,40.4005704,488,2021-06-12T15:00:00Z,51831
224,90,78,194,51864,40.4250878,-3.6837297,-3.6745783,40.4005704,185,2021-06-12T22:00:00Z,51864
225,90,78,194,51865,40.4250791,-3.6835613,-3.6745783,40.4005704,185,2021-06-12T22:00:00Z,51865
226,90,78,194,56326,40.4250878,-3.6837297,-3.6745783,40.4005704,299,2021-06-24T15:00:00Z,56326
227,90,78,194,56327,40.4250791,-3.6835613,-3.6745783,40.4005704,299,2021-06-24T15:00:00Z,56327
228,90,78,194,73199,40.4250878,-3.6837297,-3.6745783,40.4005704,443,2021-06-26T12:00:00Z,73199
229,90,78,194,73200,40.4250791,-3.6835613,-3.6745783,40.4005704,443,2021-06-26T12:00:00Z,73200
230,90,78,194,73584,40.4250878,-3.6837297,-3.6745783,40.4005704,1013,2021-06-30T13:00:00Z,73584
231,90,78,194,73585,40.4250791,-3.6835613,-3.6745783,40.4005704,1013,2021-06-30T13:00:00Z,73585
232,90,78,194,73681,40.4250878,-3.6837297,-3.6745783,40.4005704,325,2021-06-01T14:00:00Z,73681
233,90,78,194,73682,40.4250791,-3.6835613,-3.6745783,40.4005704,325,2021-06-01T14:00:00Z,73682
234,90,78,194,75196,40.4250878,-3.6837297,-3.6745783,40.4005704,568,2021-06-14T12:00:00Z,75196
235,90,78,194,75197,40.4250791,-3.6835613,-3.6745783,40.4005704,568,2021-06-14T12:00:00Z,75197
236,90,78,194,95190,40.4250878,-3.6837297,-3.6745783,40.4005704,194,2021-06-15T13:00:00Z,95190
237,90,78,194,95191,40.4250791,-3.6835613,-3.6745783,40.4005704,194,2021-06-15T13:00:00Z,95191
238,90,78,194,95854,40.4250878,-3.6837297,-3.6745783,40.4005704,345,2021-06-22T11:00:00Z,95854
239,90,78,194,95855,40.4250791,-3.6835613,-3.6745783,40.4005704,345,2021-06-22T11:00:00Z,95855
240,90,78,194,101544,40.4250878,-3.6837297,-3.6745783,40.4005704,307,2021-06-14T06:00:00Z,101544
