,start_station,end_station,size,Unnamed: 0,index,start_station_Latitud,start_station_Longitud,end_station_Longitud,end_station_Latitud,travel_time,hour_time
0,9,149,235,2852,2852,40.4156134,-3.7094093,-3.6878512,40.4498448,664,2020-02-01T12:00:00Z
1,9,149,235,3845,3845,40.4156134,-3.7094093,-3.6878512,40.4498448,560,2020-02-01T13:00:00Z
2,9,149,235,6330,6330,40.4156134,-3.7094093,-3.6878512,40.4498448,482,2020-02-24T22:00:00Z
3,9,149,235,6521,6521,40.4156134,-3.7094093,-3.6878512,40.4498448,695,2020-02-26T19:00:00Z
4,9,149,235,7975,7975,40.4156134,-3.7094093,-3.6878512,40.4498448,569,2020-02-15T10:00:00Z
5,9,149,235,8767,8767,40.4156134,-3.7094093,-3.6878512,40.4498448,557,2020-02-24T12:00:00Z
6,9,149,235,8782,8782,40.4156134,-3.7094093,-3.6878512,40.4498448,571,2020-02-24T15:00:00Z
7,9,149,235,10096,10096,40.4156134,-3.7094093,-3.6878512,40.4498448,589,2020-02-11T07:00:00Z
8,9,149,235,10830,10830,40.4156134,-3.7094093,-3.6878512,40.4498448,715,2020-02-18T22:00:00Z
9,9,149,235,11116,11116,40.4156134,-3.7094093,-3.6878512,40.4498448,624,2020-02-21T14:00:00Z
10,9,149,235,15886,15886,40.4156134,-3.7094093,-3.6878512,40.4498448,704,2020-02-18T15:00:00Z
11,9,149,235,17327,17327,40.4156134,-3.7094093,-3.6878512,40.4498448,687,2020-02-06T15:00:00Z
12,9,149,235,17528,17528,40.4156134,-3.7094093,-3.6878512,40.4498448,500,2020-02-08T19:00:00Z
13,9,149,235,19136,19136,40.4156134,-3.7094093,-3.6878512,40.4498448,633,2020-02-25T17:00:00Z
14,9,149,235,19147,19147,40.4156134,-3.7094093,-3.6878512,40.4498448,688,2020-02-25T19:00:00Z
15,9,149,235,21103,21103,40.4156134,-3.7094093,-3.6878512,40.4498448,589,2020-02-19T07:00:00Z
16,9,149,235,23135,23135,40.4156134,-3.7094093,-3.6878512,40.4498448,478,2020-02-13T17:00:00Z
17,9,149,235,26045,26045,40.4156134,-3.7094093,-3.6878512,40.4498448,585,2020-02-17T17:00:00Z
18,9,149,235,26137,26137,40.4156134,-3.7094093,-3.6878512,40.4498448,702,2020-02-18T15:00:00Z
19,9,149,235,27723,27723,40.4156134,-3.7094093,-3.6878512,40.4498448,446,2020-02-06T20:00:00Z
20,9,149,235,28755,28755,40.4156134,-3.7094093,-3.6878512,40.4498448,526,2020-02-18T18:00:00Z
21,9,149,235,28825,28825,40.4156134,-3.7094093,-3.6878512,40.4498448,550,2020-02-19T15:00:00Z
22,9,149,235,28938,28938,40.4156134,-3.7094093,-3.6878512,40.4498448,539,2020-02-20T20:00:00Z
23,9,149,235,29006,29006,40.4156134,-3.7094093,-3.6878512,40.4498448,531,2020-02-21T15:00:00Z
24,9,149,235,29345,29345,40.4156134,-3.7094093,-3.6878512,40.4498448,581,2020-02-25T17:00:00Z
25,9,149,235,31741,31741,40.4156134,-3.7094093,-3.6878512,40.4498448,762,2020-02-24T20:00:00Z
26,9,149,235,32613,32613,40.4156134,-3.7094093,-3.6878512,40.4498448,448,2020-02-05T22:00:00Z
27,9,149,235,33428,33428,40.4156134,-3.7094093,-3.6878512,40.4498448,639,2020-02-14T17:00:00Z
28,9,149,235,33878,33878,40.4156134,-3.7094093,-3.6878512,40.4498448,470,2020-02-20T07:00:00Z
29,9,149,235,34261,34261,40.4156134,-3.7094093,-3.6878512,40.4498448,664,2020-02-24T17:00:00Z
30,9,149,235,34759,34759,40.4156134,-3.7094093,-3.6878512,40.4498448,524,2020-02-28T20:00:00Z
31,9,149,235,37064,37064,40.4156134,-3.7094093,-3.6878512,40.4498448,769,2020-02-26T13:00:00Z
32,9,149,235,38286,38286,40.4156134,-3.7094093,-3.6878512,40.4498448,751,2020-02-12T12:00:00Z
33,9,149,235,39387,39387,40.4156134,-3.7094093,-3.6878512,40.4498448,553,2020-02-25T07:00:00Z
34,9,149,235,39653,39653,40.4156134,-3.7094093,-3.6878512,40.4498448,547,2020-02-27T17:00:00Z
35,9,149,235,40071,40071,40.4156134,-3.7094093,-3.6878512,40.4498448,590,2020-02-04T14:00:00Z
36,9,149,235,41818,41818,40.4156134,-3.7094093,-3.6878512,40.4498448,592,2020-02-24T18:00:00Z
37,9,149,235,43182,43182,40.4156134,-3.7094093,-3.6878512,40.4498448,483,2020-02-11T17:00:00Z
38,9,149,235,43591,43591,40.4156134,-3.7094093,-3.6878512,40.4498448,497,2020-02-16T00:00:00Z
39,9,149,235,48910,48910,40.4156134,-3.7094093,-3.6878512,40.4498448,639,2020-02-18T14:00:00Z
40,9,149,235,49754,49754,40.4156134,-3.7094093,-3.6878512,40.4498448,516,2020-02-27T13:00:00Z
41,9,149,235,51020,51020,40.4156134,-3.7094093,-3.6878512,40.4498448,581,2020-02-13T12:00:00Z
42,9,149,235,51962,51962,40.4156134,-3.7094093,-3.6878512,40.4498448,665,2020-02-22T23:00:00Z
43,9,149,235,54267,54267,40.4156134,-3.7094093,-3.6878512,40.4498448,662,2020-02-20T23:00:00Z
44,9,149,235,54929,54929,40.4156134,-3.7094093,-3.6878512,40.4498448,772,2020-02-27T18:00:00Z
45,9,149,235,56328,56328,40.4156134,-3.7094093,-3.6878512,40.4498448,851,2020-02-14T14:00:00Z
46,9,149,235,57288,57288,40.4156134,-3.7094093,-3.6878512,40.4498448,608,2020-02-25T15:00:00Z
47,9,149,235,58396,58396,40.4156134,-3.7094093,-3.6878512,40.4498448,616,2020-02-09T17:00:00Z
48,9,149,235,58820,58820,40.4156134,-3.7094093,-3.6878512,40.4498448,598,2020-02-14T11:00:00Z
49,9,149,235,60432,60432,40.4156134,-3.7094093,-3.6878512,40.4498448,603,2020-02-03T17:00:00Z
50,9,149,235,60635,60635,40.4156134,-3.7094093,-3.6878512,40.4498448,519,2020-02-05T15:00:00Z
51,9,149,235,60754,60754,40.4156134,-3.7094093,-3.6878512,40.4498448,748,2020-02-06T17:00:00Z
52,9,149,235,62406,62406,40.4156134,-3.7094093,-3.6878512,40.4498448,657,2020-02-25T15:00:00Z
53,9,149,235,63737,63737,40.4156134,-3.7094093,-3.6878512,40.4498448,442,2020-02-11T17:00:00Z
54,9,149,235,66584,66584,40.4156134,-3.7094093,-3.6878512,40.4498448,697,2020-02-14T14:00:00Z
55,9,149,235,67862,67862,40.4156134,-3.7094093,-3.6878512,40.4498448,831,2020-02-28T18:00:00Z
56,9,149,235,68804,68804,40.4156134,-3.7094093,-3.6878512,40.4498448,568,2020-02-11T16:00:00Z
57,9,149,235,68931,68931,40.4156134,-3.7094093,-3.6878512,40.4498448,500,2020-02-12T20:00:00Z
58,9,149,235,72290,72290,40.4156134,-3.7094093,-3.6878512,40.4498448,657,2020-02-21T16:00:00Z
59,9,149,235,75489,75489,40.4156134,-3.7094093,-3.6878512,40.4498448,511,2020-02-28T14:00:00Z
60,9,149,235,75637,75637,40.4156134,-3.7094093,-3.6878512,40.4498448,514,2020-02-01T19:00:00Z
61,9,149,235,80407,80407,40.4156134,-3.7094093,-3.6878512,40.4498448,593,2020-02-27T14:00:00Z
62,9,149,235,82540,82540,40.4156134,-3.7094093,-3.6878512,40.4498448,748,2020-02-23T19:00:00Z
63,9,149,235,83432,83432,40.4156134,-3.7094093,-3.6878512,40.4498448,734,2020-02-04T19:00:00Z
64,9,149,235,83499,83499,40.4156134,-3.7094093,-3.6878512,40.4498448,592,2020-02-05T17:00:00Z
65,9,149,235,83690,83690,40.4156134,-3.7094093,-3.6878512,40.4498448,709,2020-02-07T14:00:00Z
66,9,149,235,88024,88024,40.4156134,-3.7094093,-3.6878512,40.4498448,659,2020-02-27T13:00:00Z
67,9,149,235,89099,89099,40.4156134,-3.7094093,-3.6878512,40.4498448,747,2020-02-11T18:00:00Z
68,9,149,235,91216,91216,40.4156134,-3.7094093,-3.6878512,40.4498448,603,2020-02-06T16:00:00Z
69,9,149,235,91635,91635,40.4156134,-3.7094093,-3.6878512,40.4498448,748,2020-02-11T15:00:00Z
70,9,149,235,91848,91848,40.4156134,-3.7094093,-3.6878512,40.4498448,699,2020-02-13T17:00:00Z
71,9,149,235,92886,92886,40.4156134,-3.7094093,-3.6878512,40.4498448,667,2020-02-24T20:00:00Z
72,9,149,235,93066,93066,40.4156134,-3.7094093,-3.6878512,40.4498448,762,2020-02-26T17:00:00Z
73,9,149,235,93197,93197,40.4156134,-3.7094093,-3.6878512,40.4498448,568,2020-02-27T22:00:00Z
74,9,149,235,93610,93610,40.4156134,-3.7094093,-3.6878512,40.4498448,567,2020-02-04T18:00:00Z
