,start_station,end_station,size,Unnamed: 0,index,start_station_Latitud,start_station_Longitud,end_station_Longitud,end_station_Latitud,travel_time,hour_time
0,175,43,105,332,332,40.3962687,-3.6983033,-3.7025446,40.4100889,251,2020-05-01T10:00:00Z
1,175,43,105,2516,2516,40.3962687,-3.6983033,-3.7025446,40.4100889,663,2020-05-02T18:00:00Z
2,175,43,105,5013,5013,40.3962687,-3.6983033,-3.7025446,40.4100889,249,2020-05-19T09:00:00Z
3,175,43,105,8863,8863,40.3962687,-3.6983033,-3.7025446,40.4100889,382,2020-05-18T06:00:00Z
4,175,43,105,10289,10289,40.3962687,-3.6983033,-3.7025446,40.4100889,413,2020-05-07T19:00:00Z
5,175,43,105,12195,12195,40.3962687,-3.6983033,-3.7025446,40.4100889,675,2020-05-07T07:00:00Z
6,175,43,105,15977,15977,40.3962687,-3.6983033,-3.7025446,40.4100889,430,2020-05-31T14:00:00Z
7,175,43,105,17621,17621,40.3962687,-3.6983033,-3.7025446,40.4100889,466,2020-05-28T09:00:00Z
8,175,43,105,18668,18668,40.3962687,-3.6983033,-3.7025446,40.4100889,280,2020-05-18T09:00:00Z
9,175,43,105,20331,20331,40.3962687,-3.6983033,-3.7025446,40.4100889,4126,2020-05-11T18:00:00Z
10,175,43,105,22395,22395,40.3962687,-3.6983033,-3.7025446,40.4100889,567,2020-05-13T11:00:00Z
11,175,43,105,27490,27490,40.3962687,-3.6983033,-3.7025446,40.4100889,276,2020-05-29T19:00:00Z
12,175,43,105,27740,27740,40.3962687,-3.6983033,-3.7025446,40.4100889,247,2020-05-05T15:00:00Z
13,175,43,105,30652,30652,40.3962687,-3.6983033,-3.7025446,40.4100889,372,2020-05-22T18:00:00Z
14,175,43,105,36652,36652,40.3962687,-3.6983033,-3.7025446,40.4100889,2321,2020-05-25T08:00:00Z
15,175,43,105,37762,37762,40.3962687,-3.6983033,-3.7025446,40.4100889,1674,2020-05-13T18:00:00Z
16,175,43,105,39037,39037,40.3962687,-3.6983033,-3.7025446,40.4100889,271,2020-05-29T12:00:00Z
17,175,43,105,43351,43351,40.3962687,-3.6983033,-3.7025446,40.4100889,395,2020-05-07T19:00:00Z
18,175,43,105,45651,45651,40.3962687,-3.6983033,-3.7025446,40.4100889,341,2020-05-14T18:00:00Z
19,175,43,105,48749,48749,40.3962687,-3.6983033,-3.7025446,40.4100889,420,2020-05-28T19:00:00Z
20,175,43,105,50049,50049,40.3962687,-3.6983033,-3.7025446,40.4100889,290,2020-05-21T11:00:00Z
21,175,43,105,52193,52193,40.3962687,-3.6983033,-3.7025446,40.4100889,421,2020-05-23T08:00:00Z
22,175,43,105,54414,54414,40.3962687,-3.6983033,-3.7025446,40.4100889,315,2020-05-26T19:00:00Z
23,175,43,105,55959,55959,40.3962687,-3.6983033,-3.7025446,40.4100889,332,2020-05-22T17:00:00Z
24,175,43,105,56618,56618,40.3962687,-3.6983033,-3.7025446,40.4100889,359,2020-05-29T15:00:00Z
25,175,43,105,56939,56939,40.3962687,-3.6983033,-3.7025446,40.4100889,1095,2020-05-04T19:00:00Z
26,175,43,105,57433,57433,40.3962687,-3.6983033,-3.7025446,40.4100889,847,2020-05-16T09:00:00Z
27,175,43,105,58881,58881,40.3962687,-3.6983033,-3.7025446,40.4100889,307,2020-05-05T11:00:00Z
28,175,43,105,58918,58918,40.3962687,-3.6983033,-3.7025446,40.4100889,277,2020-05-06T09:00:00Z
29,175,43,105,60692,60692,40.3962687,-3.6983033,-3.7025446,40.4100889,248,2020-05-31T23:00:00Z
30,175,43,105,60818,60818,40.3962687,-3.6983033,-3.7025446,40.4100889,334,2020-05-06T08:00:00Z
31,175,43,105,64814,64814,40.3962687,-3.6983033,-3.7025446,40.4100889,362,2020-05-08T20:00:00Z
32,175,43,105,66218,66218,40.3962687,-3.6983033,-3.7025446,40.4100889,302,2020-05-28T21:00:00Z
33,175,43,105,66283,66283,40.3962687,-3.6983033,-3.7025446,40.4100889,459,2020-05-29T13:00:00Z
34,175,43,105,67434,67434,40.3962687,-3.6983033,-3.7025446,40.4100889,395,2020-05-20T20:00:00Z
35,175,43,105,70130,70130,40.3962687,-3.6983033,-3.7025446,40.4100889,416,2020-05-29T09:00:00Z
36,175,43,105,72076,72076,40.3962687,-3.6983033,-3.7025446,40.4100889,403,2020-05-28T19:00:00Z
37,175,43,105,72111,72111,40.3962687,-3.6983033,-3.7025446,40.4100889,565,2020-05-29T07:00:00Z
38,175,43,105,74065,74065,40.3962687,-3.6983033,-3.7025446,40.4100889,291,2020-05-29T10:00:00Z
39,175,43,105,78632,78632,40.3962687,-3.6983033,-3.7025446,40.4100889,305,2020-05-12T11:00:00Z
40,175,43,105,83431,83431,40.3962687,-3.6983033,-3.7025446,40.4100889,2275,2020-05-25T08:00:00Z
41,175,43,105,85767,85767,40.3962687,-3.6983033,-3.7025446,40.4100889,450,2020-05-29T16:00:00Z
42,175,43,105,86314,86314,40.3962687,-3.6983033,-3.7025446,40.4100889,1313,2020-05-09T18:00:00Z
43,175,43,105,88703,88703,40.3962687,-3.6983033,-3.7025446,40.4100889,336,2020-05-19T19:00:00Z
44,175,43,105,89851,89851,40.3962687,-3.6983033,-3.7025446,40.4100889,316,2020-05-04T16:00:00Z
45,175,43,105,92638,92638,40.3962687,-3.6983033,-3.7025446,40.4100889,3118,2020-05-20T17:00:00Z
46,175,43,105,95074,95074,40.3962687,-3.6983033,-3.7025446,40.4100889,9289,2020-05-25T18:00:00Z
47,175,43,105,96214,96214,40.3962687,-3.6983033,-3.7025446,40.4100889,1209,2020-05-15T10:00:00Z
48,175,43,105,98467,98467,40.3962687,-3.6983033,-3.7025446,40.4100889,525,2020-05-20T10:00:00Z
49,175,43,105,98704,98704,40.3962687,-3.6983033,-3.7025446,40.4100889,3131,2020-05-22T19:00:00Z
