,start_station,end_station,size,Unnamed: 0,index,start_station_Latitud,start_station_Longitud,end_station_Longitud,end_station_Latitud,travel_time,hour_time
19,9,149,137,36661,36661,40.4156134,-3.7094093,-3.6878512,40.4498448,512,2020-11-02T19:00:00Z
20,9,149,137,44318,44318,40.4156134,-3.7094093,-3.6878512,40.4498448,686,2020-11-13T15:00:00Z
21,9,149,137,44721,44721,40.4156134,-3.7094093,-3.6878512,40.4498448,698,2020-11-17T19:00:00Z
22,9,149,137,60008,60008,40.4156134,-3.7094093,-3.6878512,40.4498448,785,2020-11-04T18:00:00Z
23,9,149,137,60238,60238,40.4156134,-3.7094093,-3.6878512,40.4498448,599,2020-11-08T17:00:00Z
24,9,149,137,60597,60597,40.4156134,-3.7094093,-3.6878512,40.4498448,888,2020-11-12T18:00:00Z
25,9,149,137,63974,63974,40.4156134,-3.7094093,-3.6878512,40.4498448,552,2020-11-24T16:00:00Z
26,9,149,137,64070,64070,40.4156134,-3.7094093,-3.6878512,40.4498448,751,2020-11-25T19:00:00Z
27,9,149,137,64541,64541,40.4156134,-3.7094093,-3.6878512,40.4498448,793,2020-11-03T07:00:00Z
28,9,149,137,66105,66105,40.4156134,-3.7094093,-3.6878512,40.4498448,955,2020-11-22T18:00:00Z
29,9,149,137,66414,66414,40.4156134,-3.7094093,-3.6878512,40.4498448,852,2020-11-26T18:00:00Z
30,9,149,137,70583,70583,40.4156134,-3.7094093,-3.6878512,40.4498448,1083,2020-11-21T17:00:00Z
31,9,149,137,70831,70831,40.4156134,-3.7094093,-3.6878512,40.4498448,713,2020-11-24T17:00:00Z
32,9,149,137,71108,71108,40.4156134,-3.7094093,-3.6878512,40.4498448,725,2020-11-28T18:00:00Z
33,9,149,137,71161,71161,40.4156134,-3.7094093,-3.6878512,40.4498448,1033,2020-11-29T13:00:00Z
34,9,149,137,73043,73043,40.4156134,-3.7094093,-3.6878512,40.4498448,676,2020-11-23T17:00:00Z
35,9,149,137,74141,74141,40.4156134,-3.7094093,-3.6878512,40.4498448,513,2020-11-10T11:00:00Z
36,9,149,137,74500,74500,40.4156134,-3.7094093,-3.6878512,40.4498448,864,2020-11-13T22:00:00Z
37,9,149,137,76501,76501,40.4156134,-3.7094093,-3.6878512,40.4498448,5674,2020-11-10T18:00:00Z
38,9,149,137,85938,85938,40.4156134,-3.7094093,-3.6878512,40.4498448,709,2020-11-12T19:00:00Z
39,9,149,137,87557,87557,40.4156134,-3.7094093,-3.6878512,40.4498448,586,2020-11-03T17:00:00Z
40,9,149,137,89386,89386,40.4156134,-3.7094093,-3.6878512,40.4498448,529,2020-11-26T07:00:00Z
41,9,149,137,96529,96529,40.4156134,-3.7094093,-3.6878512,40.4498448,588,2020-11-28T14:00:00Z
42,9,149,137,98025,98025,40.4156134,-3.7094093,-3.6878512,40.4498448,679,2020-11-18T13:00:00Z
43,9,149,137,98505,98505,40.4156134,-3.7094093,-3.6878512,40.4498448,598,2020-11-23T14:00:00Z
44,9,149,137,98876,98876,40.4156134,-3.7094093,-3.6878512,40.4498448,473,2020-11-28T19:00:00Z
45,9,149,137,100782,100782,40.4156134,-3.7094093,-3.6878512,40.4498448,660,2020-11-23T13:00:00Z
46,9,149,137,100824,100824,40.4156134,-3.7094093,-3.6878512,40.4498448,810,2020-11-23T19:00:00Z
47,9,149,137,105217,105217,40.4156134,-3.7094093,-3.6878512,40.4498448,1265,2020-11-21T17:00:00Z
48,9,149,137,107085,107085,40.4156134,-3.7094093,-3.6878512,40.4498448,780,2020-11-17T07:00:00Z
49,9,149,137,107393,107393,40.4156134,-3.7094093,-3.6878512,40.4498448,927,2020-11-20T10:00:00Z
50,9,149,137,110948,110948,40.4156134,-3.7094093,-3.6878512,40.4498448,466,2020-11-08T15:00:00Z
51,9,149,137,113646,113646,40.4156134,-3.7094093,-3.6878512,40.4498448,735,2020-11-12T12:00:00Z
52,9,149,137,114989,114989,40.4156134,-3.7094093,-3.6878512,40.4498448,737,2020-11-28T18:00:00Z
53,9,149,137,115702,115702,40.4156134,-3.7094093,-3.6878512,40.4498448,615,2020-11-09T13:00:00Z
54,9,149,137,119234,119234,40.4156134,-3.7094093,-3.6878512,40.4498448,743,2020-11-23T09:00:00Z
55,9,149,137,120427,120427,40.4156134,-3.7094093,-3.6878512,40.4498448,667,2020-11-11T07:00:00Z
56,9,149,137,124970,124970,40.4156134,-3.7094093,-3.6878512,40.4498448,547,2020-11-11T16:00:00Z
57,9,149,137,131756,131756,40.4156134,-3.7094093,-3.6878512,40.4498448,1368,2020-11-09T13:00:00Z
58,9,149,137,131821,131821,40.4156134,-3.7094093,-3.6878512,40.4498448,667,2020-11-10T13:00:00Z
59,9,149,137,133423,133423,40.4156134,-3.7094093,-3.6878512,40.4498448,739,2020-11-29T11:00:00Z
60,9,149,137,134224,134224,40.4156134,-3.7094093,-3.6878512,40.4498448,938,2020-11-11T07:00:00Z
61,9,149,137,135738,135738,40.4156134,-3.7094093,-3.6878512,40.4498448,832,2020-11-30T07:00:00Z
62,9,149,137,136492,136492,40.4156134,-3.7094093,-3.6878512,40.4498448,706,2020-11-10T19:00:00Z
63,9,149,137,138268,138268,40.4156134,-3.7094093,-3.6878512,40.4498448,771,2020-11-02T18:00:00Z
64,9,149,137,144830,144830,40.4156134,-3.7094093,-3.6878512,40.4498448,1032,2020-11-27T16:00:00Z
65,9,149,137,145145,145145,40.4156134,-3.7094093,-3.6878512,40.4498448,660,2020-11-02T12:00:00Z
66,9,149,137,145534,145534,40.4156134,-3.7094093,-3.6878512,40.4498448,724,2020-11-08T16:00:00Z
67,9,149,137,152467,152467,40.4156134,-3.7094093,-3.6878512,40.4498448,483,2020-11-08T14:00:00Z
68,9,149,137,152561,152561,40.4156134,-3.7094093,-3.6878512,40.4498448,646,2020-11-09T20:00:00Z
69,9,149,137,154193,154193,40.4156134,-3.7094093,-3.6878512,40.4498448,945,2020-11-28T20:00:00Z
70,9,149,137,154297,154297,40.4156134,-3.7094093,-3.6878512,40.4498448,1079,2020-11-30T12:00:00Z
71,9,149,137,159401,159401,40.4156134,-3.7094093,-3.6878512,40.4498448,874,2020-11-06T22:00:00Z
72,9,149,137,159817,159817,40.4156134,-3.7094093,-3.6878512,40.4498448,631,2020-11-12T07:00:00Z
73,9,149,137,160624,160624,40.4156134,-3.7094093,-3.6878512,40.4498448,886,2020-11-20T22:00:00Z
74,9,149,137,162053,162053,40.4156134,-3.7094093,-3.6878512,40.4498448,790,2020-11-11T19:00:00Z
75,9,149,137,162710,162710,40.4156134,-3.7094093,-3.6878512,40.4498448,733,2020-11-19T21:00:00Z
76,9,149,137,168144,168144,40.4156134,-3.7094093,-3.6878512,40.4498448,555,2020-11-28T22:00:00Z
77,9,149,137,168185,168185,40.4156134,-3.7094093,-3.6878512,40.4498448,833,2020-11-29T14:00:00Z
78,9,149,137,168773,168773,40.4156134,-3.7094093,-3.6878512,40.4498448,689,2020-11-07T21:00:00Z
79,9,149,137,169129,169129,40.4156134,-3.7094093,-3.6878512,40.4498448,557,2020-11-12T08:00:00Z
80,9,149,137,171358,171358,40.4156134,-3.7094093,-3.6878512,40.4498448,610,2020-11-11T10:00:00Z
81,9,149,137,173064,173064,40.4156134,-3.7094093,-3.6878512,40.4498448,442,2020-11-02T14:00:00Z
82,9,149,137,173359,173359,40.4156134,-3.7094093,-3.6878512,40.4498448,622,2020-11-06T21:00:00Z
83,9,149,137,174914,174914,40.4156134,-3.7094093,-3.6878512,40.4498448,636,2020-11-25T11:00:00Z
84,9,149,137,178256,178256,40.4156134,-3.7094093,-3.6878512,40.4498448,624,2020-11-10T19:00:00Z
85,9,149,137,180828,180828,40.4156134,-3.7094093,-3.6878512,40.4498448,834,2020-11-13T19:00:00Z
86,9,149,137,180989,180989,40.4156134,-3.7094093,-3.6878512,40.4498448,651,2020-11-16T08:00:00Z
87,9,149,137,185679,185679,40.4156134,-3.7094093,-3.6878512,40.4498448,474,2020-11-17T08:00:00Z
88,9,149,137,186424,186424,40.4156134,-3.7094093,-3.6878512,40.4498448,500,2020-11-25T08:00:00Z
89,9,149,137,186696,186696,40.4156134,-3.7094093,-3.6878512,40.4498448,443,2020-11-29T15:00:00Z
90,9,149,137,186903,186903,40.4156134,-3.7094093,-3.6878512,40.4498448,591,2020-11-02T10:00:00Z
91,9,149,137,189812,189812,40.4156134,-3.7094093,-3.6878512,40.4498448,690,2020-11-10T09:00:00Z
92,9,149,137,192784,192784,40.4156134,-3.7094093,-3.6878512,40.4498448,520,2020-11-18T07:00:00Z
93,9,149,137,197900,197900,40.4156134,-3.7094093,-3.6878512,40.4498448,479,2020-11-24T15:00:00Z
94,9,149,137,198068,198068,40.4156134,-3.7094093,-3.6878512,40.4498448,737,2020-11-27T07:00:00Z
95,9,149,137,201557,201557,40.4156134,-3.7094093,-3.6878512,40.4498448,663,2020-11-13T13:00:00Z
96,9,149,137,206609,206609,40.4156134,-3.7094093,-3.6878512,40.4498448,669,2020-11-19T08:00:00Z
97,9,149,137,208338,208338,40.4156134,-3.7094093,-3.6878512,40.4498448,1467,2020-11-12T18:00:00Z
98,9,149,137,209898,209898,40.4156134,-3.7094093,-3.6878512,40.4498448,812,2020-11-02T18:00:00Z
99,9,149,137,209929,209929,40.4156134,-3.7094093,-3.6878512,40.4498448,681,2020-11-03T07:00:00Z
100,9,149,137,215971,215971,40.4156134,-3.7094093,-3.6878512,40.4498448,774,2020-11-19T18:00:00Z
101,9,149,137,216262,216262,40.4156134,-3.7094093,-3.6878512,40.4498448,920,2020-11-22T18:00:00Z
102,9,149,137,220312,220312,40.4156134,-3.7094093,-3.6878512,40.4498448,556,2020-11-17T14:00:00Z
103,9,149,137,221792,221792,40.4156134,-3.7094093,-3.6878512,40.4498448,857,2020-11-06T22:00:00Z
104,9,149,137,222218,222218,40.4156134,-3.7094093,-3.6878512,40.4498448,787,2020-11-12T08:00:00Z
105,9,149,137,227944,227944,40.4156134,-3.7094093,-3.6878512,40.4498448,746,2020-11-24T13:00:00Z
106,9,149,137,230392,230392,40.4156134,-3.7094093,-3.6878512,40.4498448,615,2020-11-25T17:00:00Z
107,9,149,137,230698,230698,40.4156134,-3.7094093,-3.6878512,40.4498448,575,2020-11-30T13:00:00Z
108,9,149,137,234629,234629,40.4156134,-3.7094093,-3.6878512,40.4498448,664,2020-11-20T20:00:00Z
109,9,149,137,234848,234848,40.4156134,-3.7094093,-3.6878512,40.4498448,604,2020-11-23T19:00:00Z
110,9,149,137,237140,237140,40.4156134,-3.7094093,-3.6878512,40.4498448,734,2020-11-24T13:00:00Z
111,9,149,137,238233,238233,40.4156134,-3.7094093,-3.6878512,40.4498448,861,2020-11-10T07:00:00Z
112,9,149,137,243379,243379,40.4156134,-3.7094093,-3.6878512,40.4498448,637,2020-11-17T19:00:00Z
113,9,149,137,246078,246078,40.4156134,-3.7094093,-3.6878512,40.4498448,1270,2020-11-21T17:00:00Z
114,9,149,137,252138,252138,40.4156134,-3.7094093,-3.6878512,40.4498448,925,2020-11-10T18:00:00Z
115,9,149,137,261956,261956,40.4156134,-3.7094093,-3.6878512,40.4498448,530,2020-11-17T14:00:00Z
116,9,149,137,262609,262609,40.4156134,-3.7094093,-3.6878512,40.4498448,682,2020-11-24T19:00:00Z
117,9,149,137,264080,264080,40.4156134,-3.7094093,-3.6878512,40.4498448,701,2020-11-15T15:00:00Z
118,9,149,137,264637,264637,40.4156134,-3.7094093,-3.6878512,40.4498448,788,2020-11-21T19:00:00Z
119,9,149,137,265400,265400,40.4156134,-3.7094093,-3.6878512,40.4498448,463,2020-11-02T19:00:00Z
120,9,149,137,267911,267911,40.4156134,-3.7094093,-3.6878512,40.4498448,512,2020-11-06T15:00:00Z
121,9,149,137,269189,269189,40.4156134,-3.7094093,-3.6878512,40.4498448,796,2020-11-21T10:00:00Z
122,9,149,137,270028,270028,40.4156134,-3.7094093,-3.6878512,40.4498448,410,2020-11-04T08:00:00Z
123,9,149,137,270455,270455,40.4156134,-3.7094093,-3.6878512,40.4498448,533,2020-11-10T15:00:00Z
124,9,149,137,270592,270592,40.4156134,-3.7094093,-3.6878512,40.4498448,597,2020-11-11T18:00:00Z
125,9,149,137,270910,270910,40.4156134,-3.7094093,-3.6878512,40.4498448,810,2020-11-15T15:00:00Z
126,9,149,137,273427,273427,40.4156134,-3.7094093,-3.6878512,40.4498448,661,2020-11-18T15:00:00Z
127,9,149,137,275581,275581,40.4156134,-3.7094093,-3.6878512,40.4498448,942,2020-11-16T17:00:00Z
128,9,149,137,275747,275747,40.4156134,-3.7094093,-3.6878512,40.4498448,975,2020-11-18T17:00:00Z
129,9,149,137,278630,278630,40.4156134,-3.7094093,-3.6878512,40.4498448,978,2020-11-25T11:00:00Z
130,9,149,137,281981,281981,40.4156134,-3.7094093,-3.6878512,40.4498448,549,2020-11-10T17:00:00Z
131,9,149,137,284382,284382,40.4156134,-3.7094093,-3.6878512,40.4498448,637,2020-11-12T17:00:00Z
132,9,149,137,288529,288529,40.4156134,-3.7094093,-3.6878512,40.4498448,1708,2020-11-05T14:00:00Z
133,9,149,137,291687,291687,40.4156134,-3.7094093,-3.6878512,40.4498448,622,2020-11-15T19:00:00Z
134,9,149,137,291735,291735,40.4156134,-3.7094093,-3.6878512,40.4498448,688,2020-11-16T12:00:00Z
135,9,149,137,297206,297206,40.4156134,-3.7094093,-3.6878512,40.4498448,730,2020-11-27T20:00:00Z
136,9,149,137,298085,298085,40.4156134,-3.7094093,-3.6878512,40.4498448,597,2020-11-11T14:00:00Z
137,42,132,118,8502,8502,40.4107714,-3.6982294,-3.7035911,40.4463889,664,2020-11-26T08:00:00Z
138,42,132,118,10833,10833,40.4107714,-3.6982294,-3.7035911,40.4463889,615,2020-11-27T07:00:00Z
139,42,132,118,13964,13964,40.4107714,-3.6982294,-3.7035911,40.4463889,373,2020-11-10T06:00:00Z
140,42,132,118,15978,15978,40.4107714,-3.6982294,-3.7035911,40.4463889,450,2020-11-05T22:00:00Z
141,42,132,118,18495,18495,40.4107714,-3.6982294,-3.7035911,40.4463889,422,2020-11-07T16:00:00Z
142,42,132,118,21253,21253,40.4107714,-3.6982294,-3.7035911,40.4463889,506,2020-11-13T09:00:00Z
143,42,132,118,21660,21660,40.4107714,-3.6982294,-3.7035911,40.4463889,417,2020-11-18T07:00:00Z
144,42,132,118,23808,23808,40.4107714,-3.6982294,-3.7035911,40.4463889,596,2020-11-15T17:00:00Z
145,42,132,118,25192,25192,40.4107714,-3.6982294,-3.7035911,40.4463889,645,2020-11-02T07:00:00Z
146,42,132,118,25534,25534,40.4107714,-3.6982294,-3.7035911,40.4463889,417,2020-11-07T16:00:00Z
147,42,132,118,27094,27094,40.4107714,-3.6982294,-3.7035911,40.4463889,567,2020-11-26T07:00:00Z
148,42,132,118,27686,27686,40.4107714,-3.6982294,-3.7035911,40.4463889,449,2020-11-05T23:00:00Z
149,42,132,118,27882,27882,40.4107714,-3.6982294,-3.7035911,40.4463889,349,2020-11-08T23:00:00Z
150,42,132,118,28649,28649,40.4107714,-3.6982294,-3.7035911,40.4463889,450,2020-11-18T09:00:00Z
151,42,132,118,28743,28743,40.4107714,-3.6982294,-3.7035911,40.4463889,637,2020-11-19T10:00:00Z
152,42,132,118,30152,30152,40.4107714,-3.6982294,-3.7035911,40.4463889,583,2020-11-08T16:00:00Z
153,42,132,118,30471,30471,40.4107714,-3.6982294,-3.7035911,40.4463889,525,2020-11-12T10:00:00Z
154,42,132,118,35331,35331,40.4107714,-3.6982294,-3.7035911,40.4463889,504,2020-11-14T23:00:00Z
155,42,132,118,36683,36683,40.4107714,-3.6982294,-3.7035911,40.4463889,468,2020-11-03T07:00:00Z
156,42,132,118,41346,41346,40.4107714,-3.6982294,-3.7035911,40.4463889,331,2020-11-04T23:00:00Z
157,42,132,118,42075,42075,40.4107714,-3.6982294,-3.7035911,40.4463889,398,2020-11-13T23:00:00Z
158,42,132,118,44492,44492,40.4107714,-3.6982294,-3.7035911,40.4463889,662,2020-11-15T18:00:00Z
159,42,132,118,45617,45617,40.4107714,-3.6982294,-3.7035911,40.4463889,505,2020-11-28T23:00:00Z
160,42,132,118,51939,51939,40.4107714,-3.6982294,-3.7035911,40.4463889,449,2020-11-19T23:00:00Z
161,42,132,118,64912,64912,40.4107714,-3.6982294,-3.7035911,40.4463889,372,2020-11-09T05:00:00Z
162,42,132,118,72049,72049,40.4107714,-3.6982294,-3.7035911,40.4463889,675,2020-11-12T06:00:00Z
163,42,132,118,72108,72108,40.4107714,-3.6982294,-3.7035911,40.4463889,545,2020-11-12T18:00:00Z
164,42,132,118,74490,74490,40.4107714,-3.6982294,-3.7035911,40.4463889,522,2020-11-13T20:00:00Z
165,42,132,118,78189,78189,40.4107714,-3.6982294,-3.7035911,40.4463889,672,2020-11-01T15:00:00Z
166,42,132,118,79475,79475,40.4107714,-3.6982294,-3.7035911,40.4463889,2662,2020-11-18T13:00:00Z
167,42,132,118,81706,81706,40.4107714,-3.6982294,-3.7035911,40.4463889,342,2020-11-17T13:00:00Z
168,42,132,118,81770,81770,40.4107714,-3.6982294,-3.7035911,40.4463889,582,2020-11-18T08:00:00Z
169,42,132,118,83316,83316,40.4107714,-3.6982294,-3.7035911,40.4463889,450,2020-11-09T18:00:00Z
170,42,132,118,84820,84820,40.4107714,-3.6982294,-3.7035911,40.4463889,502,2020-11-26T09:00:00Z
171,42,132,118,88943,88943,40.4107714,-3.6982294,-3.7035911,40.4463889,1184,2020-11-20T19:00:00Z
172,42,132,118,90486,90486,40.4107714,-3.6982294,-3.7035911,40.4463889,516,2020-11-12T08:00:00Z
173,42,132,118,93615,93615,40.4107714,-3.6982294,-3.7035911,40.4463889,395,2020-11-21T00:00:00Z
174,42,132,118,94528,94528,40.4107714,-3.6982294,-3.7035911,40.4463889,452,2020-11-03T14:00:00Z
175,42,132,118,97494,97494,40.4107714,-3.6982294,-3.7035911,40.4463889,616,2020-11-12T11:00:00Z
176,42,132,118,98082,98082,40.4107714,-3.6982294,-3.7035911,40.4463889,374,2020-11-18T23:00:00Z
177,42,132,118,100876,100876,40.4107714,-3.6982294,-3.7035911,40.4463889,504,2020-11-24T13:00:00Z
178,42,132,118,100988,100988,40.4107714,-3.6982294,-3.7035911,40.4463889,501,2020-11-25T14:00:00Z
179,42,132,118,106289,106289,40.4107714,-3.6982294,-3.7035911,40.4463889,565,2020-11-06T22:00:00Z
180,42,132,118,108906,108906,40.4107714,-3.6982294,-3.7035911,40.4463889,397,2020-11-11T15:00:00Z
181,42,132,118,109216,109216,40.4107714,-3.6982294,-3.7035911,40.4463889,345,2020-11-14T23:00:00Z
182,42,132,118,109319,109319,40.4107714,-3.6982294,-3.7035911,40.4463889,446,2020-11-16T14:00:00Z
183,42,132,118,114770,114770,40.4107714,-3.6982294,-3.7035911,40.4463889,508,2020-11-25T09:00:00Z
184,42,132,118,116757,116757,40.4107714,-3.6982294,-3.7035911,40.4463889,480,2020-11-21T00:00:00Z
185,42,132,118,116837,116837,40.4107714,-3.6982294,-3.7035911,40.4463889,370,2020-11-21T23:00:00Z
186,42,132,118,120137,120137,40.4107714,-3.6982294,-3.7035911,40.4463889,575,2020-11-06T22:00:00Z
187,42,132,118,125302,125302,40.4107714,-3.6982294,-3.7035911,40.4463889,607,2020-11-15T14:00:00Z
188,42,132,118,129318,129318,40.4107714,-3.6982294,-3.7035911,40.4463889,533,2020-11-08T12:00:00Z
189,42,132,118,129439,129439,40.4107714,-3.6982294,-3.7035911,40.4463889,370,2020-11-09T23:00:00Z
190,42,132,118,133247,133247,40.4107714,-3.6982294,-3.7035911,40.4463889,637,2020-11-26T14:00:00Z
191,42,132,118,137495,137495,40.4107714,-3.6982294,-3.7035911,40.4463889,398,2020-11-21T16:00:00Z
192,42,132,118,137817,137817,40.4107714,-3.6982294,-3.7035911,40.4463889,461,2020-11-25T15:00:00Z
193,42,132,118,144222,144222,40.4107714,-3.6982294,-3.7035911,40.4463889,505,2020-11-20T09:00:00Z
194,42,132,118,151722,151722,40.4107714,-3.6982294,-3.7035911,40.4463889,377,2020-11-25T23:00:00Z
195,42,132,118,159030,159030,40.4107714,-3.6982294,-3.7035911,40.4463889,1462,2020-11-01T15:00:00Z
196,42,132,118,160133,160133,40.4107714,-3.6982294,-3.7035911,40.4463889,341,2020-11-15T23:00:00Z
197,42,132,118,163293,163293,40.4107714,-3.6982294,-3.7035911,40.4463889,505,2020-11-26T19:00:00Z
198,42,132,118,169326,169326,40.4107714,-3.6982294,-3.7035911,40.4463889,458,2020-11-13T23:00:00Z
199,42,132,118,169472,169472,40.4107714,-3.6982294,-3.7035911,40.4463889,444,2020-11-16T11:00:00Z
200,42,132,118,169661,169661,40.4107714,-3.6982294,-3.7035911,40.4463889,450,2020-11-18T09:00:00Z
201,42,132,118,172616,172616,40.4107714,-3.6982294,-3.7035911,40.4463889,524,2020-11-25T08:00:00Z
202,42,132,118,173187,173187,40.4107714,-3.6982294,-3.7035911,40.4463889,481,2020-11-04T07:00:00Z
203,42,132,118,174484,174484,40.4107714,-3.6982294,-3.7035911,40.4463889,607,2020-11-20T13:00:00Z
204,42,132,118,174598,174598,40.4107714,-3.6982294,-3.7035911,40.4463889,561,2020-11-21T16:00:00Z
205,42,132,118,175631,175631,40.4107714,-3.6982294,-3.7035911,40.4463889,705,2020-11-06T19:00:00Z
206,42,132,118,175943,175943,40.4107714,-3.6982294,-3.7035911,40.4463889,442,2020-11-11T06:00:00Z
207,42,132,118,176964,176964,40.4107714,-3.6982294,-3.7035911,40.4463889,548,2020-11-22T08:00:00Z
208,42,132,118,180203,180203,40.4107714,-3.6982294,-3.7035911,40.4463889,324,2020-11-06T12:00:00Z
209,42,132,118,181033,181033,40.4107714,-3.6982294,-3.7035911,40.4463889,535,2020-11-16T18:00:00Z
210,42,132,118,187682,187682,40.4107714,-3.6982294,-3.7035911,40.4463889,397,2020-11-11T23:00:00Z
211,42,132,118,189599,189599,40.4107714,-3.6982294,-3.7035911,40.4463889,401,2020-11-06T22:00:00Z
212,42,132,118,190068,190068,40.4107714,-3.6982294,-3.7035911,40.4463889,341,2020-11-12T23:00:00Z
213,42,132,118,190458,190458,40.4107714,-3.6982294,-3.7035911,40.4463889,433,2020-11-18T08:00:00Z
214,42,132,118,190687,190687,40.4107714,-3.6982294,-3.7035911,40.4463889,579,2020-11-20T15:00:00Z
215,42,132,118,191579,191579,40.4107714,-3.6982294,-3.7035911,40.4463889,6282,2020-11-02T13:00:00Z
216,42,132,118,191914,191914,40.4107714,-3.6982294,-3.7035911,40.4463889,541,2020-11-07T13:00:00Z
217,42,132,118,192490,192490,40.4107714,-3.6982294,-3.7035911,40.4463889,492,2020-11-14T08:00:00Z
218,42,132,118,192874,192874,40.4107714,-3.6982294,-3.7035911,40.4463889,623,2020-11-19T06:00:00Z
219,42,132,118,217211,217211,40.4107714,-3.6982294,-3.7035911,40.4463889,428,2020-11-06T23:00:00Z
220,42,132,118,217775,217775,40.4107714,-3.6982294,-3.7035911,40.4463889,426,2020-11-13T22:00:00Z
221,42,132,118,219908,219908,40.4107714,-3.6982294,-3.7035911,40.4463889,549,2020-11-12T18:00:00Z
222,42,132,118,221354,221354,40.4107714,-3.6982294,-3.7035911,40.4463889,474,2020-11-30T12:00:00Z
223,42,132,118,224735,224735,40.4107714,-3.6982294,-3.7035911,40.4463889,556,2020-11-14T16:00:00Z
224,42,132,118,227286,227286,40.4107714,-3.6982294,-3.7035911,40.4463889,539,2020-11-17T14:00:00Z
225,42,132,118,227387,227387,40.4107714,-3.6982294,-3.7035911,40.4463889,1190,2020-11-18T14:00:00Z
226,42,132,118,229460,229460,40.4107714,-3.6982294,-3.7035911,40.4463889,509,2020-11-15T13:00:00Z
227,42,132,118,231654,231654,40.4107714,-3.6982294,-3.7035911,40.4463889,510,2020-11-13T14:00:00Z
228,42,132,118,237480,237480,40.4107714,-3.6982294,-3.7035911,40.4463889,411,2020-11-28T23:00:00Z
229,42,132,118,237743,237743,40.4107714,-3.6982294,-3.7035911,40.4463889,310,2020-11-02T23:00:00Z
230,42,132,118,238079,238079,40.4107714,-3.6982294,-3.7035911,40.4463889,518,2020-11-07T23:00:00Z
231,42,132,118,238222,238222,40.4107714,-3.6982294,-3.7035911,40.4463889,309,2020-11-09T22:00:00Z
232,42,132,118,239367,239367,40.4107714,-3.6982294,-3.7035911,40.4463889,364,2020-11-22T22:00:00Z
233,42,132,118,241207,241207,40.4107714,-3.6982294,-3.7035911,40.4463889,400,2020-11-18T16:00:00Z
234,42,132,118,244754,244754,40.4107714,-3.6982294,-3.7035911,40.4463889,601,2020-11-06T14:00:00Z
235,42,132,118,252361,252361,40.4107714,-3.6982294,-3.7035911,40.4463889,473,2020-11-13T12:00:00Z
236,42,132,118,259064,259064,40.4107714,-3.6982294,-3.7035911,40.4463889,5710,2020-11-11T12:00:00Z
237,42,132,118,262188,262188,40.4107714,-3.6982294,-3.7035911,40.4463889,560,2020-11-20T06:00:00Z
238,42,132,118,264040,264040,40.4107714,-3.6982294,-3.7035911,40.4463889,651,2020-11-14T23:00:00Z
239,42,132,118,266273,266273,40.4107714,-3.6982294,-3.7035911,40.4463889,428,2020-11-14T17:00:00Z
240,42,132,118,268920,268920,40.4107714,-3.6982294,-3.7035911,40.4463889,540,2020-11-18T19:00:00Z
241,42,132,118,270294,270294,40.4107714,-3.6982294,-3.7035911,40.4463889,391,2020-11-07T23:00:00Z
