,start_station,end_station,size,Unnamed: 0,index,start_station_Latitud,start_station_Longitud,end_station_Longitud,end_station_Latitud,travel_time,hour_time
47,175,43,131,82262,82262,40.3962687,-3.6983033,-3.7025446,40.4100889,412,2020-08-09T19:00:00Z
48,175,43,131,82950,82950,40.3962687,-3.6983033,-3.7025446,40.4100889,325,2020-08-20T10:00:00Z
49,175,43,131,91531,91531,40.3962687,-3.6983033,-3.7025446,40.4100889,1406,2020-08-15T17:00:00Z
50,175,43,131,96915,96915,40.3962687,-3.6983033,-3.7025446,40.4100889,279,2020-08-28T18:00:00Z
51,175,43,131,102490,102490,40.3962687,-3.6983033,-3.7025446,40.4100889,444,2020-08-15T10:00:00Z
52,175,43,131,104235,104235,40.3962687,-3.6983033,-3.7025446,40.4100889,426,2020-08-07T22:00:00Z
53,175,43,131,108309,108309,40.3962687,-3.6983033,-3.7025446,40.4100889,341,2020-08-03T18:00:00Z
54,175,43,131,112637,112637,40.3962687,-3.6983033,-3.7025446,40.4100889,308,2020-08-01T23:00:00Z
55,175,43,131,120501,120501,40.3962687,-3.6983033,-3.7025446,40.4100889,274,2020-08-23T05:00:00Z
56,175,43,131,121791,121791,40.3962687,-3.6983033,-3.7025446,40.4100889,369,2020-08-08T18:00:00Z
57,175,43,131,125938,125938,40.3962687,-3.6983033,-3.7025446,40.4100889,341,2020-08-04T08:00:00Z
58,175,43,131,128631,128631,40.3962687,-3.6983033,-3.7025446,40.4100889,282,2020-08-10T16:00:00Z
59,175,43,131,129073,129073,40.3962687,-3.6983033,-3.7025446,40.4100889,271,2020-08-17T23:00:00Z
60,175,43,131,135451,135451,40.3962687,-3.6983033,-3.7025446,40.4100889,465,2020-08-13T18:00:00Z
61,175,43,131,137894,137894,40.3962687,-3.6983033,-3.7025446,40.4100889,268,2020-08-17T19:00:00Z
62,175,43,131,138433,138433,40.3962687,-3.6983033,-3.7025446,40.4100889,465,2020-08-25T07:00:00Z
63,175,43,131,138443,138443,40.3962687,-3.6983033,-3.7025446,40.4100889,362,2020-08-25T10:00:00Z
64,175,43,131,138790,138790,40.3962687,-3.6983033,-3.7025446,40.4100889,524,2020-08-29T07:00:00Z
65,175,43,131,139301,139301,40.3962687,-3.6983033,-3.7025446,40.4100889,484,2020-08-04T20:00:00Z
66,175,43,131,139439,139439,40.3962687,-3.6983033,-3.7025446,40.4100889,448,2020-08-06T20:00:00Z
67,175,43,131,141948,141948,40.3962687,-3.6983033,-3.7025446,40.4100889,323,2020-08-11T11:00:00Z
68,175,43,131,143335,143335,40.3962687,-3.6983033,-3.7025446,40.4100889,285,2020-08-30T14:00:00Z
69,175,43,131,143557,143557,40.3962687,-3.6983033,-3.7025446,40.4100889,7488,2020-08-02T18:00:00Z
70,175,43,131,144279,144279,40.3962687,-3.6983033,-3.7025446,40.4100889,306,2020-08-12T19:00:00Z
71,175,43,131,145380,145380,40.3962687,-3.6983033,-3.7025446,40.4100889,311,2020-08-28T08:00:00Z
72,175,43,131,146212,146212,40.3962687,-3.6983033,-3.7025446,40.4100889,320,2020-08-08T23:00:00Z
73,175,43,131,146299,146299,40.3962687,-3.6983033,-3.7025446,40.4100889,377,2020-08-10T12:00:00Z
74,175,43,131,149358,149358,40.3962687,-3.6983033,-3.7025446,40.4100889,388,2020-08-22T17:00:00Z
75,175,43,131,150630,150630,40.3962687,-3.6983033,-3.7025446,40.4100889,365,2020-08-07T23:00:00Z
76,175,43,131,150684,150684,40.3962687,-3.6983033,-3.7025446,40.4100889,381,2020-08-08T23:00:00Z
77,175,43,131,151664,151664,40.3962687,-3.6983033,-3.7025446,40.4100889,335,2020-08-23T19:00:00Z
78,175,43,131,162194,162194,40.3962687,-3.6983033,-3.7025446,40.4100889,284,2020-08-14T07:00:00Z
79,175,43,131,164105,164105,40.3962687,-3.6983033,-3.7025446,40.4100889,320,2020-08-09T08:00:00Z
80,175,43,131,168994,168994,40.3962687,-3.6983033,-3.7025446,40.4100889,334,2020-08-16T14:00:00Z
81,175,43,131,175006,175006,40.3962687,-3.6983033,-3.7025446,40.4100889,539,2020-08-06T17:00:00Z
82,175,43,131,175121,175121,40.3962687,-3.6983033,-3.7025446,40.4100889,272,2020-08-08T01:00:00Z
83,175,43,131,175345,175345,40.3962687,-3.6983033,-3.7025446,40.4100889,1762,2020-08-12T17:00:00Z
84,175,43,131,178164,178164,40.3962687,-3.6983033,-3.7025446,40.4100889,369,2020-08-21T17:00:00Z
85,175,43,131,184117,184117,40.3962687,-3.6983033,-3.7025446,40.4100889,351,2020-08-10T12:00:00Z
86,175,43,131,191537,191537,40.3962687,-3.6983033,-3.7025446,40.4100889,432,2020-08-23T18:00:00Z
87,175,43,131,195389,195389,40.3962687,-3.6983033,-3.7025446,40.4100889,264,2020-08-15T17:00:00Z
88,175,43,131,196519,196519,40.3962687,-3.6983033,-3.7025446,40.4100889,371,2020-08-30T17:00:00Z
89,175,43,131,196651,196651,40.3962687,-3.6983033,-3.7025446,40.4100889,341,2020-08-01T23:00:00Z
90,175,43,131,197196,197196,40.3962687,-3.6983033,-3.7025446,40.4100889,284,2020-08-08T23:00:00Z
91,175,43,131,201744,201744,40.3962687,-3.6983033,-3.7025446,40.4100889,1964,2020-08-10T15:00:00Z
92,175,43,131,206622,206622,40.3962687,-3.6983033,-3.7025446,40.4100889,501,2020-08-16T11:00:00Z
93,175,43,131,208620,208620,40.3962687,-3.6983033,-3.7025446,40.4100889,337,2020-08-13T18:00:00Z
94,175,43,131,211101,211101,40.3962687,-3.6983033,-3.7025446,40.4100889,313,2020-08-18T18:00:00Z
95,175,43,131,216870,216870,40.3962687,-3.6983033,-3.7025446,40.4100889,339,2020-08-04T17:00:00Z
96,175,43,131,217434,217434,40.3962687,-3.6983033,-3.7025446,40.4100889,2033,2020-08-12T17:00:00Z
97,175,43,131,220134,220134,40.3962687,-3.6983033,-3.7025446,40.4100889,598,2020-08-19T19:00:00Z
98,175,43,131,224222,224222,40.3962687,-3.6983033,-3.7025446,40.4100889,365,2020-08-14T09:00:00Z
99,175,43,131,225609,225609,40.3962687,-3.6983033,-3.7025446,40.4100889,267,2020-08-03T10:00:00Z
100,175,43,131,225994,225994,40.3962687,-3.6983033,-3.7025446,40.4100889,244,2020-08-08T02:00:00Z
101,175,43,131,227726,227726,40.3962687,-3.6983033,-3.7025446,40.4100889,584,2020-08-02T05:00:00Z
102,175,43,131,232289,232289,40.3962687,-3.6983033,-3.7025446,40.4100889,318,2020-08-05T11:00:00Z
103,175,43,131,234386,234386,40.3962687,-3.6983033,-3.7025446,40.4100889,1108,2020-08-04T11:00:00Z
104,175,43,131,234720,234720,40.3962687,-3.6983033,-3.7025446,40.4100889,334,2020-08-08T17:00:00Z
105,175,43,131,235047,235047,40.3962687,-3.6983033,-3.7025446,40.4100889,3002,2020-08-14T07:00:00Z
106,175,43,131,236708,236708,40.3962687,-3.6983033,-3.7025446,40.4100889,269,2020-08-05T09:00:00Z
107,175,43,131,240693,240693,40.3962687,-3.6983033,-3.7025446,40.4100889,336,2020-08-29T09:00:00Z
108,175,43,131,245052,245052,40.3962687,-3.6983033,-3.7025446,40.4100889,259,2020-08-28T15:00:00Z
109,175,43,131,245522,245522,40.3962687,-3.6983033,-3.7025446,40.4100889,242,2020-08-04T18:00:00Z
110,175,43,131,246460,246460,40.3962687,-3.6983033,-3.7025446,40.4100889,375,2020-08-18T20:00:00Z
111,175,43,131,248094,248094,40.3962687,-3.6983033,-3.7025446,40.4100889,377,2020-08-09T12:00:00Z
112,175,43,131,250374,250374,40.3962687,-3.6983033,-3.7025446,40.4100889,331,2020-08-08T19:00:00Z
113,175,43,131,256931,256931,40.3962687,-3.6983033,-3.7025446,40.4100889,323,2020-08-08T17:00:00Z
114,175,43,131,261802,261802,40.3962687,-3.6983033,-3.7025446,40.4100889,267,2020-08-17T15:00:00Z
115,175,43,131,263251,263251,40.3962687,-3.6983033,-3.7025446,40.4100889,420,2020-08-05T16:00:00Z
116,175,43,131,265849,265849,40.3962687,-3.6983033,-3.7025446,40.4100889,320,2020-08-12T06:00:00Z
117,175,43,131,269582,269582,40.3962687,-3.6983033,-3.7025446,40.4100889,381,2020-08-01T18:00:00Z
118,175,43,131,271495,271495,40.3962687,-3.6983033,-3.7025446,40.4100889,255,2020-08-28T20:00:00Z
119,175,43,131,271926,271926,40.3962687,-3.6983033,-3.7025446,40.4100889,1043,2020-08-04T11:00:00Z
120,175,43,131,273291,273291,40.3962687,-3.6983033,-3.7025446,40.4100889,377,2020-08-24T15:00:00Z
121,175,43,131,274469,274469,40.3962687,-3.6983033,-3.7025446,40.4100889,448,2020-08-07T22:00:00Z
122,175,43,131,275017,275017,40.3962687,-3.6983033,-3.7025446,40.4100889,306,2020-08-17T09:00:00Z
123,175,43,131,275052,275052,40.3962687,-3.6983033,-3.7025446,40.4100889,251,2020-08-17T18:00:00Z
124,175,43,131,276599,276599,40.3962687,-3.6983033,-3.7025446,40.4100889,373,2020-08-06T15:00:00Z
125,175,43,131,279448,279448,40.3962687,-3.6983033,-3.7025446,40.4100889,365,2020-08-16T08:00:00Z
126,175,43,131,279515,279515,40.3962687,-3.6983033,-3.7025446,40.4100889,397,2020-08-17T10:00:00Z
127,175,43,131,282756,282756,40.3962687,-3.6983033,-3.7025446,40.4100889,261,2020-08-31T18:00:00Z
128,175,43,131,284946,284946,40.3962687,-3.6983033,-3.7025446,40.4100889,389,2020-08-31T16:00:00Z
129,175,43,131,287020,287020,40.3962687,-3.6983033,-3.7025446,40.4100889,346,2020-08-29T18:00:00Z
130,175,43,131,287098,287098,40.3962687,-3.6983033,-3.7025446,40.4100889,334,2020-08-30T19:00:00Z
131,135,175,121,5785,5785,40.4414845,-3.6928901,-3.6983033,40.3962687,875,2020-08-23T16:00:00Z
