start_station,end_station,size,start_station_Latitud,start_station_Longitud,end_station_Longitud,end_station_Latitud,mes
140,140,172,40.438628,-3.6829045,-3.6829127,40.4385198,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829127,40.4385198,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829045,40.438628,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829045,40.438628,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829127,40.4385198,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829127,40.4385198,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829045,40.438628,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829045,40.438628,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829127,40.4385198,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829127,40.4385198,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829045,40.438628,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829045,40.438628,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829127,40.4385198,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829127,40.4385198,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829045,40.438628,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829045,40.438628,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829127,40.4385198,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829127,40.4385198,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829045,40.438628,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829045,40.438628,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829127,40.4385198,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829127,40.4385198,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829045,40.438628,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829045,40.438628,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829127,40.4385198,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829127,40.4385198,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829045,40.438628,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829045,40.438628,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829127,40.4385198,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829127,40.4385198,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829045,40.438628,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829045,40.438628,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829127,40.4385198,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829127,40.4385198,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829045,40.438628,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829045,40.438628,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829127,40.4385198,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829127,40.4385198,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829045,40.438628,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829045,40.438628,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829127,40.4385198,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829127,40.4385198,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829045,40.438628,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829045,40.438628,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829127,40.4385198,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829127,40.4385198,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829045,40.438628,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829045,40.438628,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829127,40.4385198,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829127,40.4385198,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829045,40.438628,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829045,40.438628,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829127,40.4385198,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829127,40.4385198,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829045,40.438628,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829045,40.438628,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829127,40.4385198,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829127,40.4385198,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829045,40.438628,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829045,40.438628,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829127,40.4385198,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829127,40.4385198,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829045,40.438628,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829045,40.438628,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829127,40.4385198,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829127,40.4385198,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829045,40.438628,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829045,40.438628,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829127,40.4385198,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829127,40.4385198,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829045,40.438628,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829045,40.438628,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829127,40.4385198,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829127,40.4385198,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829045,40.438628,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829045,40.438628,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829127,40.4385198,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829127,40.4385198,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829045,40.438628,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829045,40.438628,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829127,40.4385198,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829127,40.4385198,2020/11/01
140,140,172,40.438628,-3.6829045,-3.6829045,40.438628,2020/11/01
140,140,172,40.4385198,-3.6829127,-3.6829045,40.438628,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
187,187,168,40.4301353,-3.6638407,-3.6638407,40.4301353,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7220624,40.4221372,2020/11/01
160,161,166,40.4571995,-3.6766176,-3.7219659,40.4220566,2020/11/01
