,start_station,end_station,size,Unnamed: 0,index,start_station_Latitud,start_station_Longitud,end_station_Longitud,end_station_Latitud,travel_time,hour_time,mes
0,132,132,145,1124,1124,40.4463889,-3.7035911,-3.7035911,40.4463889,17,2020-03-01T06:00:00Z,2020/8/01
1,132,132,145,2174,2174,40.4463889,-3.7035911,-3.7035911,40.4463889,431,2020-03-01T11:00:00Z,2020/8/01
2,132,132,145,2355,2355,40.4463889,-3.7035911,-3.7035911,40.4463889,71,2020-03-01T11:00:00Z,2020/8/01
3,132,132,145,3200,3200,40.4463889,-3.7035911,-3.7035911,40.4463889,875,2020-03-01T13:00:00Z,2020/8/01
4,132,132,145,3450,3450,40.4463889,-3.7035911,-3.7035911,40.4463889,4499,2020-03-01T13:00:00Z,2020/8/01
5,132,132,145,3455,3455,40.4463889,-3.7035911,-3.7035911,40.4463889,6396,2020-03-01T13:00:00Z,2020/8/01
6,132,132,145,3456,3456,40.4463889,-3.7035911,-3.7035911,40.4463889,6546,2020-03-01T13:00:00Z,2020/8/01
7,132,132,145,3457,3457,40.4463889,-3.7035911,-3.7035911,40.4463889,6534,2020-03-01T13:00:00Z,2020/8/01
8,132,132,145,5737,5737,40.4463889,-3.7035911,-3.7035911,40.4463889,5886,2020-03-10T16:00:00Z,2020/8/01
9,132,132,145,8384,8384,40.4463889,-3.7035911,-3.7035911,40.4463889,835,2020-03-14T08:00:00Z,2020/8/01
10,132,132,145,9600,9600,40.4463889,-3.7035911,-3.7035911,40.4463889,3614,2020-03-08T10:00:00Z,2020/8/01
11,132,132,145,10111,10111,40.4463889,-3.7035911,-3.7035911,40.4463889,1244,2020-03-10T21:00:00Z,2020/8/01
12,132,132,145,10288,10288,40.4463889,-3.7035911,-3.7035911,40.4463889,663,2020-03-11T21:00:00Z,2020/8/01
13,132,132,145,11851,11851,40.4463889,-3.7035911,-3.7035911,40.4463889,1756,2020-03-08T17:00:00Z,2020/8/01
14,132,132,145,13120,13120,40.4463889,-3.7035911,-3.7035911,40.4463889,1568,2020-03-03T16:00:00Z,2020/8/01
15,132,132,145,16028,16028,40.4463889,-3.7035911,-3.7035911,40.4463889,7333,2020-03-07T15:00:00Z,2020/8/01
