,start_station,end_station,size,Unnamed: 0,index,start_station_Latitud,start_station_Longitud,end_station_Longitud,end_station_Latitud,travel_time,hour_time,mes
0,172,172,536,1291,1291,40.4008683,-3.6935448,-3.6935448,40.4008683,3055,2020-05-02T06:00:00Z,2020/9/01
1,172,172,536,1292,1292,40.4008683,-3.6935448,-3.6935448,40.4008683,3275,2020-05-02T06:00:00Z,2020/9/01
2,172,172,536,1972,1972,40.4008683,-3.6935448,-3.6935448,40.4008683,6,2020-05-02T13:00:00Z,2020/9/01
3,172,172,536,1973,1973,40.4008683,-3.6935448,-3.6935448,40.4008683,11,2020-05-02T13:00:00Z,2020/9/01
4,172,172,536,1974,1974,40.4008683,-3.6935448,-3.6935448,40.4008683,9,2020-05-02T13:00:00Z,2020/9/01
5,172,172,536,1975,1975,40.4008683,-3.6935448,-3.6935448,40.4008683,4,2020-05-02T13:00:00Z,2020/9/01
6,172,172,536,1976,1976,40.4008683,-3.6935448,-3.6935448,40.4008683,12,2020-05-02T13:00:00Z,2020/9/01
7,172,172,536,1977,1977,40.4008683,-3.6935448,-3.6935448,40.4008683,11,2020-05-02T13:00:00Z,2020/9/01
8,172,172,536,1978,1978,40.4008683,-3.6935448,-3.6935448,40.4008683,4,2020-05-02T13:00:00Z,2020/9/01
9,172,172,536,1979,1979,40.4008683,-3.6935448,-3.6935448,40.4008683,10,2020-05-02T13:00:00Z,2020/9/01
10,172,172,536,1980,1980,40.4008683,-3.6935448,-3.6935448,40.4008683,11,2020-05-02T13:00:00Z,2020/9/01
11,172,172,536,1981,1981,40.4008683,-3.6935448,-3.6935448,40.4008683,9,2020-05-02T13:00:00Z,2020/9/01
12,172,172,536,1982,1982,40.4008683,-3.6935448,-3.6935448,40.4008683,6,2020-05-02T13:00:00Z,2020/9/01
13,172,172,536,1983,1983,40.4008683,-3.6935448,-3.6935448,40.4008683,4,2020-05-02T13:00:00Z,2020/9/01
14,172,172,536,1984,1984,40.4008683,-3.6935448,-3.6935448,40.4008683,10,2020-05-02T13:00:00Z,2020/9/01
15,172,172,536,1985,1985,40.4008683,-3.6935448,-3.6935448,40.4008683,3,2020-05-02T13:00:00Z,2020/9/01
16,172,172,536,1986,1986,40.4008683,-3.6935448,-3.6935448,40.4008683,15,2020-05-02T13:00:00Z,2020/9/01
17,172,172,536,1987,1987,40.4008683,-3.6935448,-3.6935448,40.4008683,8,2020-05-02T13:00:00Z,2020/9/01
18,172,172,536,1988,1988,40.4008683,-3.6935448,-3.6935448,40.4008683,4,2020-05-02T13:00:00Z,2020/9/01
19,172,172,536,1990,1990,40.4008683,-3.6935448,-3.6935448,40.4008683,12,2020-05-02T13:00:00Z,2020/9/01
20,172,172,536,1991,1991,40.4008683,-3.6935448,-3.6935448,40.4008683,3,2020-05-02T13:00:00Z,2020/9/01
21,172,172,536,1992,1992,40.4008683,-3.6935448,-3.6935448,40.4008683,10,2020-05-02T13:00:00Z,2020/9/01
22,172,172,536,1993,1993,40.4008683,-3.6935448,-3.6935448,40.4008683,5,2020-05-02T13:00:00Z,2020/9/01
23,172,172,536,1994,1994,40.4008683,-3.6935448,-3.6935448,40.4008683,10,2020-05-02T13:00:00Z,2020/9/01
24,172,172,536,1995,1995,40.4008683,-3.6935448,-3.6935448,40.4008683,10,2020-05-02T13:00:00Z,2020/9/01
25,172,172,536,1996,1996,40.4008683,-3.6935448,-3.6935448,40.4008683,7,2020-05-02T13:00:00Z,2020/9/01
26,172,172,536,1997,1997,40.4008683,-3.6935448,-3.6935448,40.4008683,5,2020-05-02T13:00:00Z,2020/9/01
27,172,172,536,1998,1998,40.4008683,-3.6935448,-3.6935448,40.4008683,8,2020-05-02T13:00:00Z,2020/9/01
28,172,172,536,2684,2684,40.4008683,-3.6935448,-3.6935448,40.4008683,3341,2020-05-02T18:00:00Z,2020/9/01
