,start_station,end_station,size,Unnamed: 0,index,start_station_Latitud,start_station_Longitud,end_station_Longitud,end_station_Latitud,travel_time,hour_time,mes
0,134,134,210,47,47,40.444027,-3.6955114,-3.6955114,40.444027,9,2020-12-01T03:00:00Z,2020/3/01
1,134,134,210,2232,2232,40.444027,-3.6955114,-3.6955114,40.444027,4465,2020-12-01T08:00:00Z,2020/3/01
2,134,134,210,6757,6757,40.444027,-3.6955114,-3.6955114,40.444027,544,2020-12-08T20:00:00Z,2020/3/01
3,134,134,210,10412,10412,40.444027,-3.6955114,-3.6955114,40.444027,1668,2020-12-04T14:00:00Z,2020/3/01
4,134,134,210,11039,11039,40.444027,-3.6955114,-3.6955114,40.444027,9,2020-12-14T07:00:00Z,2020/3/01
5,134,134,210,11915,11915,40.444027,-3.6955114,-3.6955114,40.444027,845,2020-12-28T15:00:00Z,2020/3/01
6,134,134,210,14377,14377,40.444027,-3.6955114,-3.6955114,40.444027,4706,2020-12-04T18:00:00Z,2020/3/01
7,134,134,210,14496,14496,40.444027,-3.6955114,-3.6955114,40.444027,1472,2020-12-07T12:00:00Z,2020/3/01
8,134,134,210,16663,16663,40.444027,-3.6955114,-3.6955114,40.444027,774,2020-12-08T20:00:00Z,2020/3/01
9,134,134,210,18097,18097,40.444027,-3.6955114,-3.6955114,40.444027,3426,2020-12-30T15:00:00Z,2020/3/01
10,134,134,210,19915,19915,40.444027,-3.6955114,-3.6955114,40.444027,1089,2020-12-27T22:00:00Z,2020/3/01
11,134,134,210,23829,23829,40.444027,-3.6955114,-3.6955114,40.444027,1507,2020-12-24T16:00:00Z,2020/3/01
12,134,134,210,24998,24998,40.444027,-3.6955114,-3.6955114,40.444027,9,2020-12-14T07:00:00Z,2020/3/01
13,134,134,210,25659,25659,40.444027,-3.6955114,-3.6955114,40.444027,6595,2020-12-23T16:00:00Z,2020/3/01
14,134,134,210,26447,26447,40.444027,-3.6955114,-3.6955114,40.444027,7,2020-12-07T07:00:00Z,2020/3/01
15,134,134,210,27284,27284,40.444027,-3.6955114,-3.6955114,40.444027,4722,2020-12-17T18:00:00Z,2020/3/01
16,134,134,210,27504,27504,40.444027,-3.6955114,-3.6955114,40.444027,9,2020-12-21T11:00:00Z,2020/3/01
17,134,134,210,28904,28904,40.444027,-3.6955114,-3.6955114,40.444027,1614,2020-12-13T13:00:00Z,2020/3/01
18,134,134,210,31320,31320,40.444027,-3.6955114,-3.6955114,40.444027,1394,2020-12-20T14:00:00Z,2020/3/01
19,134,134,210,32244,32244,40.444027,-3.6955114,-3.6955114,40.444027,992,2020-12-06T12:00:00Z,2020/3/01
20,134,134,210,33937,33937,40.444027,-3.6955114,-3.6955114,40.444027,787,2020-12-02T20:00:00Z,2020/3/01
21,134,134,210,38085,38085,40.444027,-3.6955114,-3.6955114,40.444027,2411,2020-12-05T17:00:00Z,2020/3/01
22,134,134,210,39161,39161,40.444027,-3.6955114,-3.6955114,40.444027,2142,2020-12-19T20:00:00Z,2020/3/01
23,134,134,210,40116,40116,40.444027,-3.6955114,-3.6955114,40.444027,2218,2020-12-06T14:00:00Z,2020/3/01
24,134,134,210,42220,42220,40.444027,-3.6955114,-3.6955114,40.444027,6,2020-12-07T07:00:00Z,2020/3/01
25,134,134,210,43656,43656,40.444027,-3.6955114,-3.6955114,40.444027,845,2020-12-30T21:00:00Z,2020/3/01
26,134,134,210,44151,44151,40.444027,-3.6955114,-3.6955114,40.444027,298,2020-12-07T07:00:00Z,2020/3/01
27,134,134,210,44410,44410,40.444027,-3.6955114,-3.6955114,40.444027,703,2020-12-10T21:00:00Z,2020/3/01
28,134,134,210,45055,45055,40.444027,-3.6955114,-3.6955114,40.444027,4446,2020-12-18T17:00:00Z,2020/3/01
29,134,134,210,45210,45210,40.444027,-3.6955114,-3.6955114,40.444027,5,2020-12-21T11:00:00Z,2020/3/01
30,134,134,210,46274,46274,40.444027,-3.6955114,-3.6955114,40.444027,11,2020-12-09T03:00:00Z,2020/3/01
31,134,134,210,46934,46934,40.444027,-3.6955114,-3.6955114,40.444027,2020,2020-12-17T16:00:00Z,2020/3/01
32,134,134,210,48469,48469,40.444027,-3.6955114,-3.6955114,40.444027,708,2020-12-10T21:00:00Z,2020/3/01
33,134,134,210,51941,51941,40.444027,-3.6955114,-3.6955114,40.444027,2430,2020-12-03T20:00:00Z,2020/3/01
34,134,134,210,52119,52119,40.444027,-3.6955114,-3.6955114,40.444027,37,2020-12-07T07:00:00Z,2020/3/01
35,134,134,210,54290,54290,40.444027,-3.6955114,-3.6955114,40.444027,2039,2020-12-10T09:00:00Z,2020/3/01
36,134,134,210,54931,54931,40.444027,-3.6955114,-3.6955114,40.444027,950,2020-12-18T14:00:00Z,2020/3/01
37,134,134,210,55108,55108,40.444027,-3.6955114,-3.6955114,40.444027,9,2020-12-21T11:00:00Z,2020/3/01
38,134,134,210,57762,57762,40.444027,-3.6955114,-3.6955114,40.444027,923,2020-12-02T20:00:00Z,2020/3/01
39,134,134,210,62429,62429,40.444027,-3.6955114,-3.6955114,40.444027,10,2020-12-14T07:00:00Z,2020/3/01
40,134,134,210,63014,63014,40.444027,-3.6955114,-3.6955114,40.444027,1460,2020-12-22T14:00:00Z,2020/3/01
41,134,134,210,64908,64908,40.444027,-3.6955114,-3.6955114,40.444027,7,2020-12-21T11:00:00Z,2020/3/01
42,134,134,210,65068,65068,40.444027,-3.6955114,-3.6955114,40.444027,712,2020-12-23T19:00:00Z,2020/3/01
43,134,134,210,67224,67224,40.444027,-3.6955114,-3.6955114,40.444027,1103,2020-12-27T12:00:00Z,2020/3/01
44,134,134,210,69791,69791,40.444027,-3.6955114,-3.6955114,40.444027,1212,2020-12-06T14:00:00Z,2020/3/01
45,134,134,210,69825,69825,40.444027,-3.6955114,-3.6955114,40.444027,8,2020-12-07T07:00:00Z,2020/3/01
46,134,134,210,73141,73141,40.444027,-3.6955114,-3.6955114,40.444027,3310,2020-12-25T18:00:00Z,2020/3/01
47,134,134,210,73278,73278,40.444027,-3.6955114,-3.6955114,40.444027,1096,2020-12-28T20:00:00Z,2020/3/01
48,134,134,210,73550,73550,40.444027,-3.6955114,-3.6955114,40.444027,978,2020-12-02T19:00:00Z,2020/3/01
49,134,134,210,75515,75515,40.444027,-3.6955114,-3.6955114,40.444027,6,2020-12-02T17:00:00Z,2020/3/01
50,134,134,210,75530,75530,40.444027,-3.6955114,-3.6955114,40.444027,1428,2020-12-02T19:00:00Z,2020/3/01
51,134,134,210,77483,77483,40.444027,-3.6955114,-3.6955114,40.444027,4195,2020-12-02T18:00:00Z,2020/3/01
52,134,134,210,77818,77818,40.444027,-3.6955114,-3.6955114,40.444027,902,2020-12-07T22:00:00Z,2020/3/01
53,134,134,210,79027,79027,40.444027,-3.6955114,-3.6955114,40.444027,1066,2020-12-23T20:00:00Z,2020/3/01
54,134,134,210,82331,82331,40.444027,-3.6955114,-3.6955114,40.444027,11,2020-12-14T07:00:00Z,2020/3/01
55,134,134,210,82516,82516,40.444027,-3.6955114,-3.6955114,40.444027,1423,2020-12-16T11:00:00Z,2020/3/01
56,134,134,210,83684,83684,40.444027,-3.6955114,-3.6955114,40.444027,2309,2020-12-05T11:00:00Z,2020/3/01
57,134,134,210,84474,84474,40.444027,-3.6955114,-3.6955114,40.444027,359,2020-12-16T16:00:00Z,2020/3/01
58,134,134,210,84928,84928,40.444027,-3.6955114,-3.6955114,40.444027,1360,2020-12-22T20:00:00Z,2020/3/01
59,134,134,210,85152,85152,40.444027,-3.6955114,-3.6955114,40.444027,1038,2020-12-27T21:00:00Z,2020/3/01
60,134,134,210,86802,86802,40.444027,-3.6955114,-3.6955114,40.444027,10,2020-12-21T11:00:00Z,2020/3/01
