,start_station,end_station,size,Unnamed: 0,index,start_station_Latitud,start_station_Longitud,end_station_Longitud,end_station_Latitud,travel_time,hour_time,mes
0,175,175,243,398,398,40.3962687,-3.6983033,-3.6983033,40.3962687,543,2020-06-01T05:00:00Z,2020/7/01
1,175,175,243,954,954,40.3962687,-3.6983033,-3.6983033,40.3962687,3066,2020-06-01T06:00:00Z,2020/7/01
2,175,175,243,3040,3040,40.3962687,-3.6983033,-3.6983033,40.3962687,834,2020-06-01T11:00:00Z,2020/7/01
3,175,175,243,6302,6302,40.3962687,-3.6983033,-3.6983033,40.3962687,3017,2020-06-11T10:00:00Z,2020/7/01
4,175,175,243,7039,7039,40.3962687,-3.6983033,-3.6983033,40.3962687,4268,2020-06-14T11:00:00Z,2020/7/01
5,175,175,243,7678,7678,40.3962687,-3.6983033,-3.6983033,40.3962687,997,2020-06-02T18:00:00Z,2020/7/01
6,175,175,243,7883,7883,40.3962687,-3.6983033,-3.6983033,40.3962687,1291,2020-06-03T18:00:00Z,2020/7/01
7,175,175,243,8089,8089,40.3962687,-3.6983033,-3.6983033,40.3962687,4506,2020-06-04T18:00:00Z,2020/7/01
8,175,175,243,8502,8502,40.3962687,-3.6983033,-3.6983033,40.3962687,3245,2020-06-06T18:00:00Z,2020/7/01
9,175,175,243,8787,8787,40.3962687,-3.6983033,-3.6983033,40.3962687,16,2020-06-08T13:00:00Z,2020/7/01
10,175,175,243,11120,11120,40.3962687,-3.6983033,-3.6983033,40.3962687,3412,2020-06-04T16:00:00Z,2020/7/01
11,175,175,243,11185,11185,40.3962687,-3.6983033,-3.6983033,40.3962687,1635,2020-06-04T19:00:00Z,2020/7/01
12,175,175,243,11780,11780,40.3962687,-3.6983033,-3.6983033,40.3962687,4131,2020-06-07T11:00:00Z,2020/7/01
13,175,175,243,12694,12694,40.3962687,-3.6983033,-3.6983033,40.3962687,983,2020-06-11T16:00:00Z,2020/7/01
14,175,175,243,12932,12932,40.3962687,-3.6983033,-3.6983033,40.3962687,2683,2020-06-12T14:00:00Z,2020/7/01
15,175,175,243,13577,13577,40.3962687,-3.6983033,-3.6983033,40.3962687,2696,2020-06-15T16:00:00Z,2020/7/01
16,175,175,243,14155,14155,40.3962687,-3.6983033,-3.6983033,40.3962687,404,2020-06-03T20:00:00Z,2020/7/01
17,175,175,243,14879,14879,40.3962687,-3.6983033,-3.6983033,40.3962687,16,2020-06-07T10:00:00Z,2020/7/01
18,175,175,243,15057,15057,40.3962687,-3.6983033,-3.6983033,40.3962687,15,2020-06-08T13:00:00Z,2020/7/01
19,175,175,243,15061,15061,40.3962687,-3.6983033,-3.6983033,40.3962687,755,2020-06-08T13:00:00Z,2020/7/01
20,175,175,243,16371,16371,40.3962687,-3.6983033,-3.6983033,40.3962687,3770,2020-06-14T10:00:00Z,2020/7/01
21,175,175,243,16646,16646,40.3962687,-3.6983033,-3.6983033,40.3962687,15,2020-06-15T15:00:00Z,2020/7/01
22,175,175,243,16699,16699,40.3962687,-3.6983033,-3.6983033,40.3962687,1666,2020-06-15T18:00:00Z,2020/7/01
23,175,175,243,17251,17251,40.3962687,-3.6983033,-3.6983033,40.3962687,2404,2020-06-03T19:00:00Z,2020/7/01
24,175,175,243,17418,17418,40.3962687,-3.6983033,-3.6983033,40.3962687,6705,2020-06-04T17:00:00Z,2020/7/01
