,start_station,end_station,size,Unnamed: 0,start_station_Latitud,start_station_Longitud,end_station_Longitud,end_station_Latitud,travel_time,hour_time,index
97,9,149,129,264511,40.4156134,-3.7094093,-3.6878512,40.4498448,730,2021-03-15T16:00:00Z,264511
98,9,149,129,266650,40.4156134,-3.7094093,-3.6878512,40.4498448,679,2021-03-09T19:00:00Z,266650
99,9,149,129,266843,40.4156134,-3.7094093,-3.6878512,40.4498448,800,2021-03-11T21:00:00Z,266843
100,9,149,129,270501,40.4156134,-3.7094093,-3.6878512,40.4498448,655,2021-03-24T17:00:00Z,270501
101,9,149,129,271254,40.4156134,-3.7094093,-3.6878512,40.4498448,563,2021-03-02T18:00:00Z,271254
102,9,149,129,273542,40.4156134,-3.7094093,-3.6878512,40.4498448,548,2021-03-29T12:00:00Z,273542
103,9,149,129,279878,40.4156134,-3.7094093,-3.6878512,40.4498448,733,2021-03-12T17:00:00Z,279878
104,9,149,129,281438,40.4156134,-3.7094093,-3.6878512,40.4498448,467,2021-03-30T13:00:00Z,281438
105,9,149,129,291475,40.4156134,-3.7094093,-3.6878512,40.4498448,452,2021-03-24T08:00:00Z,291475
106,9,149,129,291765,40.4156134,-3.7094093,-3.6878512,40.4498448,574,2021-03-27T10:00:00Z,291765
107,9,149,129,293108,40.4156134,-3.7094093,-3.6878512,40.4498448,731,2021-03-12T17:00:00Z,293108
108,9,149,129,293284,40.4156134,-3.7094093,-3.6878512,40.4498448,690,2021-03-14T18:00:00Z,293284
109,9,149,129,300747,40.4156134,-3.7094093,-3.6878512,40.4498448,516,2021-03-08T14:00:00Z,300747
110,9,149,129,302345,40.4156134,-3.7094093,-3.6878512,40.4498448,606,2021-03-26T21:00:00Z,302345
111,9,149,129,304020,40.4156134,-3.7094093,-3.6878512,40.4498448,509,2021-03-16T08:00:00Z,304020
112,9,149,129,306230,40.4156134,-3.7094093,-3.6878512,40.4498448,649,2021-03-11T08:00:00Z,306230
113,9,149,129,306784,40.4156134,-3.7094093,-3.6878512,40.4498448,647,2021-03-17T13:00:00Z,306784
114,9,149,129,311860,40.4156134,-3.7094093,-3.6878512,40.4498448,560,2021-03-16T15:00:00Z,311860
115,9,149,129,314796,40.4156134,-3.7094093,-3.6878512,40.4498448,494,2021-03-20T15:00:00Z,314796
116,9,149,129,316409,40.4156134,-3.7094093,-3.6878512,40.4498448,622,2021-03-08T13:00:00Z,316409
117,9,149,129,316942,40.4156134,-3.7094093,-3.6878512,40.4498448,11018,2021-03-14T11:00:00Z,316942
118,9,149,129,325479,40.4156134,-3.7094093,-3.6878512,40.4498448,608,2021-03-22T12:00:00Z,325479
119,9,149,129,328497,40.4156134,-3.7094093,-3.6878512,40.4498448,678,2021-03-25T18:00:00Z,328497
120,9,149,129,329418,40.4156134,-3.7094093,-3.6878512,40.4498448,881,2021-03-05T12:00:00Z,329418
121,9,149,129,330282,40.4156134,-3.7094093,-3.6878512,40.4498448,593,2021-03-15T13:00:00Z,330282
122,9,149,129,331042,40.4156134,-3.7094093,-3.6878512,40.4498448,576,2021-03-24T13:00:00Z,331042
123,9,149,129,333284,40.4156134,-3.7094093,-3.6878512,40.4498448,972,2021-03-19T13:00:00Z,333284
124,9,149,129,334244,40.4156134,-3.7094093,-3.6878512,40.4498448,437,2021-03-30T14:00:00Z,334244
125,9,149,129,334662,40.4156134,-3.7094093,-3.6878512,40.4498448,494,2021-03-04T16:00:00Z,334662
126,9,149,129,339411,40.4156134,-3.7094093,-3.6878512,40.4498448,771,2021-03-29T17:00:00Z,339411
127,9,149,129,339524,40.4156134,-3.7094093,-3.6878512,40.4498448,490,2021-03-30T19:00:00Z,339524
128,9,149,129,339730,40.4156134,-3.7094093,-3.6878512,40.4498448,589,2021-03-02T18:00:00Z,339730
129,42,132,115,197,40.4107714,-3.6982294,-3.7035911,40.4463889,589,2021-03-01T06:00:00Z,197
130,42,132,115,3813,40.4107714,-3.6982294,-3.7035911,40.4463889,485,2021-03-01T13:00:00Z,3813
131,42,132,115,6142,40.4107714,-3.6982294,-3.7035911,40.4463889,453,2021-03-23T23:00:00Z,6142
132,42,132,115,12568,40.4107714,-3.6982294,-3.7035911,40.4463889,454,2021-03-08T07:00:00Z,12568
133,42,132,115,13967,40.4107714,-3.6982294,-3.7035911,40.4463889,604,2021-03-24T13:00:00Z,13967
134,42,132,115,15230,40.4107714,-3.6982294,-3.7035911,40.4463889,14444,2021-03-08T09:00:00Z,15230
135,42,132,115,17194,40.4107714,-3.6982294,-3.7035911,40.4463889,415,2021-03-30T22:00:00Z,17194
136,42,132,115,20158,40.4107714,-3.6982294,-3.7035911,40.4463889,366,2021-03-02T23:00:00Z,20158
